,comment,target
188,Well i am surprised that Angularjs is not easy to learn but how easily and smartly you teach this course.. Really appreciated Sir!!,"{'angularj': ['Angularjs'], 'cours': ['course']}"
189,excellent,{}
190,Loved it,{}
191,Superb Course!!!!,{'superb cours': ['Superb Course']}
192,A wonderful course! Good theory with coll practices!,"{'cours': ['course'], 'theori': ['theory'], 'coll practic': ['coll practices']}"
193,It help me a lot. thanks,"{'lot': ['lot'], 'thank': ['thanks']}"
194,very nice and helpful,{}
195,This course is awesome!! it is very informative and you learn a lot as a beginner. I love the blooper alert. ,"{'cours': ['course'], 'lot': ['lot'], 'beginn': ['beginner'], 'blooper alert': ['blooper alert']}"
196,"good course, very informative ",{'cours': ['course']}
197,"This course will help you to fall in love with AngularJS. Great explanation and exercise, assignments. Thank you very much.","{'cours': ['course'], 'love': ['love'], 'angularj': ['AngularJS'], 'explan': ['explanation'], 'exercis': ['exercise'], 'assign': ['assignments']}"
198,Wonderful course! Love it and learn a lot!,"{'cours': ['course'], 'love': ['Love'], 'lot': ['lot']}"
199,clear and the examples are very useful!,{'exampl': ['examples']}
200,nice course and sequenced well.,{'cours': ['course']}
201,"The Course is an extensive coverage of various in-depth resources of technologies and concepts related to AngularJS. I really like the course and the mentor, who is taking great pain in making us understand the jargons behind the course. Thank You Sir for your invaluable insight. ","{'cours': ['course', 'Course'], 'coverag': ['coverage'], 'resourc': ['resources'], 'technolog': ['technologies'], 'concept': ['concepts'], 'angularj': ['AngularJS'], 'mentor': ['mentor'], 'pain': ['pain'], 'jargon': ['jargons'], 'sir': ['Sir'], 'insight': ['insight']}"
202,easy to learn.,{}
203,"For all the many courses I took on Coursera, this course is one of the best. ","{'cours': ['course', 'courses'], 'coursera': ['Coursera']}"
204,The course was just fine. Some of the lectures were really good while some lectures were really confusing. The good thing is that course provides excellent resources for further exploring the topics in the course. So i had to consult these additional resources when i find lectures confusing.Course Assignments were really simple. Hardly any assignment took me more than an hour to complete. ,"{'cours': ['course'], 'thing': ['thing'], 'resourc': ['resources'], 'topic': ['topics'], 'confusing.cours assign': ['confusing.Course Assignments'], 'assign': ['assignment'], 'hour': ['hour']}"
205,"It was informative course. Assignments could be more involved, and exercises could be more open-ended. ","{'cours': ['course'], 'assign': ['Assignments'], 'exercis': ['exercises']}"
206,"Examples are clear, very good introductory course. Can using w3schoool as reference","{'exampl': ['Examples'], 'cours': ['course'], 'w3schoool': ['w3schoool'], 'refer': ['reference']}"
207,This course teach me one important thing That is my job in the future.,"{'cours': ['course'], 'thing': ['thing'], 'job': ['job']}"
208,Perfect and comprehensive course..thank you very much.,"{'perfect': ['Perfect'], 'cours': ['course']}"
209,I recommend this course for naive to medium level expertise.,"{'cours': ['course'], 'medium level expertis': ['medium level expertise']}"
210,I like this course for some reasons - a lot of understandable theory; - good practical tasks; - understandable and detailed speech of teacher.,"{'cours': ['course'], 'reason': ['reasons'], 'lot': ['lot'], 'theori': ['theory'], 'task': ['tasks'], 'speech': ['speech'], 'teacher': ['teacher']}"
211,Helpful,{}
212,Good.,{}
213,Good quality content and great instructor. I recommend it!It does not cover though a very important feature from angular directives. ,"{'qualiti content': ['quality content'], 'instructor': ['instructor'], 'it!it': ['it!It'], 'featur': ['feature'], 'direct': ['directives']}"
214,Quite helpful,{}
215,Very complex and interesting module.,"{'complex': ['complex'], 'modul': ['module']}"
216,This course is a real workout! ,"{'cours': ['course'], 'workout': ['workout']}"
217,Great course!,{'cours': ['course']}
218,Great! ,{}
219,"Overall the course is very good but it gets trickier the further you go, specially if you have no experience in this area whatsoever... Take it from someone who's first contact with Web Development was the first course in this Specialization HTML, CSS &amp; JavaScript. My advice to students in a similar situation is to look for other sources of information as well and try to experiment with your code as the lessons go by so you can really grasp the meaning of the pieces of code you're writing. Eventually, they'll start to make sense - ","{'cours': ['course'], 'experi': ['experiment', 'experience'], 'area': ['area'], 'contact': ['contact'], 'web develop': ['Web Development'], 'special html': ['Specialization HTML'], 'css': ['CSS'], 'student': ['students'], 'situat': ['situation'], 'sourc': ['sources'], 'inform': ['information'], 'code': ['code'], 'lesson': ['lessons'], 'mean': ['meaning'], 'piec': ['pieces'], 'sens': ['sense']}"
220,"Extremely poor help and feedback. Almost no replies on discussion forums from mentors peers so many issues end up unresolved. Considering how difficult this course is compared to other courses, the lack of real assistance is appalling. Seemingly outdated lessons. A lot of errors I get come from version discrepancies. Lessons should be checked over. If I have to Google problems to complete step-by-step lessons, the lesson is extremely ill-prepared. This is enough to make me abort this specialization. ","{'help': ['help'], 'feedback': ['feedback'], 'discuss forum': ['discussion forums'], 'issu': ['issues'], 'cours': ['course', 'courses'], 'lack': ['lack'], 'assist': ['assistance'], 'lesson': ['Lessons', 'lessons', 'lesson'], 'lot': ['lot'], 'error': ['errors'], 'version discrep': ['version discrepancies'], 'googl problem': ['Google problems'], 'special': ['specialization']}"
221,Its very challenging for me... ,{}
222,This course is awesome!!!!! Thanks ,"{'cours': ['course'], 'thank': ['Thanks']}"
223,very good course to help me start with angular and javascript frame work learning!,"{'cours': ['course'], 'frame work': ['frame work']}"
224,"Best full stack courses, even after this single course you can separately make a powerful front end","{'stack cours': ['stack courses'], 'cours': ['course'], 'front end': ['front end']}"
225,"A great course on Angular JS, explained in an excellent practical manner. Exercise videos clearly show and allow us to practice along which makes the understanding very effective.","{'cours': ['course'], 'js': ['JS'], 'manner': ['manner'], 'exercis video': ['Exercise videos'], 'understand': ['understanding']}"
226,La verdad este curso es de lo mejor te da las herramientas para que puedas desarrollar con angular recomendado,{'desarrollar con recomendado': ['desarrollar con recomendado']}
227,Good Course,{'cours': ['Course']}
228,Best course ever!,{'cours': ['course']}
229,Good one.Like the Bloomers at the end of some videos.,"{'one.lik': ['one.Like'], 'end': ['end'], 'video': ['videos']}"
230,Good.,{}
231,excellent,{}
232,A good course for Angular JS.,"{'cours': ['course'], 'js': ['JS']}"
233,Awesome course!,{'cours': ['course']}
234,Fantastic. Very glad to have taken this course.,{'cours': ['course']}
235,Very bad explanation too boring lectures,{'explan': ['explanation']}
236,Complete,{}
237,excellent course,{'cours': ['course']}
238,Excellent education!,{'educ': ['education']}
239,good course,{'cours': ['course']}
240,sometimes it's hard to get things.. but it's very useful and strong course,{'thing': ['things']}
241,"This course is excellent, highly recommended",{'cours': ['course']}
242,Had good content but description was a like scattered manner. It could have better if explanation should be in fluent manner.,"{'content': ['content'], 'descript': ['description'], 'manner': ['manner'], 'explan': ['explanation']}"
243,"Very good course, with much to learn. By applying step by step every aspect of the course was for me very helpful. I hope more and more courses to follow this example.","{'cours': ['course', 'courses'], 'step': ['step'], 'aspect': ['aspect'], 'exampl': ['example']}"
244,Great Course for those who wants to go deeper in Front-End Frameworks,"{'cours': ['Course'], 'front-end framework': ['Front-End Frameworks']}"
245,Good,{}
246,This course needs an easier way to peer review. Downloading individual files to computer and plugging into your project without overwriting your own work is a nuisance. Especially during assignment 4 where everything needed to be hosted in the server in order to work; this made is extremely difficult to review. ,"{'cours': ['course'], 'way': ['way'], 'review': ['review'], 'file': ['files'], 'comput': ['computer'], 'project': ['project'], 'work': ['work'], 'nuisanc': ['nuisance'], 'assign': ['assignment'], 'everyth': ['everything'], 'server': ['server']}"
247,"Great Content, and by the end of the course you have a full fledged Front-end website working.","{'great content': ['Great Content'], 'end': ['end'], 'cours': ['course'], 'front-end websit work': ['Front-end website working']}"
248,Great course! ,{'cours': ['course']}
249,Wonderful experience y Must try!!,{'experi y': ['experience y']}
250,"Fantastic course, fantastic teacher.","{'cours': ['course'], 'teacher': ['teacher']}"
251,"Easy to understand, but hard to listen. I think we need a American teacher","{'easi': ['Easy'], 'teacher': ['teacher']}"
252,Cannot believe charge me homework,{'homework': ['homework']}
253,Great,{}
254,so far excellent. After first week.,{'week': ['week']}
255,Everything is explained in a big rush. Very hard to get starting from the second week,"{'everyth': ['Everything'], 'rush': ['rush'], 'week': ['week']}"
256,thank you professor,{'professor': ['professor']}
257,Excellent,{}
258,"not good as usual one, the code you provided can not work, I had to debug againand the instructions for the assignments are not concrete as the last two courses","{'code': ['code'], 'instruct': ['instructions'], 'assign': ['assignments'], 'cours': ['courses']}"
259,"A massive amount of content to cover, some of it quite advanced. The exercises become fraught if your code is out of sync with the tutor's code. Things won't work, you won't know why, and there's no real recovery from that. ","{'amount': ['amount'], 'content': ['content'], 'exercis': ['exercises'], 'code': ['code'], 'tutor': ['tutor'], 'thing': ['Things'], 'recoveri': ['recovery']}"
260,I didnt know anything about Angular. Now I feel confident with the skills learned. Great instructor. Funny,"{'anyth': ['anything'], 'skill': ['skills'], 'instructor': ['instructor']}"
261,no basics being taught! straight away code snippets are pasted.,{'basic': ['basics']}
262,This course was really helpful in understanding the basic functionalities in angular js.Looking forward to learning more in the next few days,"{'cours': ['course'], 'function': ['functionalities'], 'js.look': ['js.Looking'], 'day': ['days']}"
263,great course,{'cours': ['course']}
264,Enjoyed the course. It really increased my skills,"{'cours': ['course'], 'skill': ['skills']}"
265,"Very nice course, but it would be even better if it was about Angular 2, since it is to become the standard AngularJS is was.","{'cours': ['course'], 'angularj': ['AngularJS']}"
266,Good course,{'cours': ['course']}
267,"Excellent course on Front-End JavaScript Frameworks. Covers a wide range of web development topics and tools that can easily overwhelm first-time takers. Professor Jogesh is a great instructor who knows his stuff and explains everything thoroughly. Students may have to take this class twice to really soak in the material, and this is just the front-end side of web development! ","{'cours': ['course'], 'front-end javascript framework': ['Front-End JavaScript Frameworks'], 'rang': ['range'], 'web develop topic': ['web development topics'], 'tool': ['tools'], 'taker': ['takers'], 'professor jogesh': ['Professor Jogesh'], 'instructor': ['instructor'], 'stuff': ['stuff'], 'everyth': ['everything'], 'student': ['Students'], 'class': ['class'], 'materi': ['material'], 'side': ['side'], 'web develop': ['web development']}"
268,Very good,{}
269,"also, good course but not free to access the assignment","{'cours': ['course'], 'assign': ['assignment']}"
270,"That course is very useful to became a Fullstack Web developer. Of course, a lot of work to be done but in the end - a full respect of yourself and .a sigh of relief by Professor J.Muppala -D","{'cours': ['course'], 'fullstack web develop': ['Fullstack Web developer'], 'lot': ['lot'], 'work': ['work'], 'end': ['end'], 'respect': ['respect']}"
271,"Amazing Course , i recommend it !",{'amaz cours': ['Amazing Course']}
272,very good course,{'cours': ['course']}
273,"Very Nice Course. Takes us through everything and enables us with basic promised objective. Good Luck to Course creators, keep adding more to it.","{'cours': ['Course'], 'everyth': ['everything'], 'object': ['objective'], 'luck': ['Luck'], 'cours creator': ['Course creators']}"
274,I would recommend the full specialization for anyone interested in web field ,"{'special': ['specialization'], 'anyon': ['anyone'], 'web field': ['web field']}"
275,great hands on course materialgreat delivery by prof. Muppala,"{'hand': ['hands'], 'cours': ['course'], 'deliveri': ['delivery'], 'prof. muppala': ['prof. Muppala']}"
276,Very good. i liked this course. Thank you.,{'cours': ['course']}
277,Great course,{'cours': ['course']}
278,Excellent! Especially after taking previous course on Bootstrap and JQuery and realize how same website can be converted to AngularJS easily and why this is better.,"{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'jqueri': ['JQuery'], 'websit': ['website'], 'angularj': ['AngularJS']}"
279,Not happy with this course.,{'cours': ['course']}
280,Great course. I had a lot of fun. Structure of the course is very good.,"{'cours': ['course'], 'lot': ['lot'], 'fun': ['fun'], 'structur': ['Structure']}"
281,Love,{'love': ['Love']}
282,Good course,{'cours': ['course']}
283, The teacher is very good! He explains very well and the material is very carefully prepared. Great Course! ,"{'teacher': ['teacher'], 'materi': ['material'], 'cours': ['Course']}"
284,Awesome course! Expecting Angular2 or React taught by this amazing teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
285,"A good introduction to AngularJS, but falls short on connecting the dots in places.","{'introduct': ['introduction'], 'angularj': ['AngularJS']}"
286,Remarkable.,{}
287,awesome,{}
288,It was really a extremely good course.,{'cours': ['course']}
289,"The teacher is very comprehensive and very serious and provides a lot of supplementary reading materials, I like it very much.","{'teacher': ['teacher'], 'lot': ['lot'], 'read materi': ['reading materials']}"
290,"Angular 1 not Angular 2 which is disappointing but worse still, it teaches use of scope which is no longer recommended by the angular team themselves.Could be vastly improved by using modern angular best practice such as Controller As syntax and teaching you to write code that is more compatible with Angular 2","{'use': ['use'], 'scope': ['scope'], 'team themselves.could': ['team themselves.Could'], 'practic': ['practice'], 'control': ['Controller'], 'syntax': ['syntax'], 'teach': ['teaching'], 'code': ['code']}"
291,"Pros a lot of good content, worth 8 weeks of study, so good bang for the buck. Takes modular approach, where things are gradually taken apart and shown how to improve using another Angular module or approach. Cons can be a little academical, very time-intensive.I have a much better understanding now of MVC concept using JS framework. ","{'lot': ['lot'], 'content': ['content'], 'week': ['weeks'], 'studi': ['study'], 'bang': ['bang'], 'buck': ['buck'], 'approach': ['approach'], 'thing': ['things'], 'modul': ['module'], 'con': ['Cons'], 'academ': ['academical']}"
292,"Excellent course, thank you very much teacher for its depth on the issues and passion for what he does !!","{'cours': ['course'], 'teacher': ['teacher'], 'depth': ['depth'], 'issu': ['issues'], 'passion': ['passion']}"
293,Excellent course,{'cours': ['course']}
294,good course,{'cours': ['course']}
295,Very good course. Absolutely recommendable.,{'cours': ['course']}
296,Great course!,{'cours': ['course']}
297,So good i love it so much Thank you,{}
298,very practical,{}
299,Excellent course!,{'cours': ['course']}
300,Very good course and teacher!,"{'cours': ['course'], 'teacher': ['teacher']}"
301,"Excellent course, the professor is fantastic with his explanations and the course gives a great foundation to build upon.","{'cours': ['course'], 'professor': ['professor'], 'explan': ['explanations'], 'foundat': ['foundation']}"
302,My First course with Coursera loved it.,"{'cours': ['course'], 'coursera': ['Coursera']}"
303, Great ,{}
304,Excellent introduction!,{'introduct': ['introduction']}
305,The great one!,{}
306,Excellent Course. Excellent Professor. ,"{'cours': ['Course'], 'professor': ['Professor']}"
307,Very good. Thank you,{}
308,"Not a bad course, but videos must be shorter. Divide 30-40 min videos into small ones","{'cours': ['course'], 'video': ['videos'], 'min video': ['min videos'], 'one': ['ones']}"
309,Good D,{'d': ['D']}
310,Very good course.. Assignments should be independent of lectures to test understanding.,"{'cours': ['course'], 'assign': ['Assignments'], 'understand': ['understanding']}"
311,Excellent! ,{}
312,great class,{'class': ['class']}
313,"Update Coursera or the course content provider has changed this course in a bad way You have to PAY for the course IN FULL AMOUNT JUST to get your assignments submitted and reviewed by peer learner.What a pity. -------------------------------------------------------------------------------------------------------------Great course! Material is very useful and interesting!The course introduces concepts in a progressive and comprehensive way so that knowledge is easy to be understood. Practise quiz and assignments perfectly reflects course materials.Also, professor Muppala is quite funny. Enjoy the course!","{'updat coursera': ['Update Coursera'], 'cours content provid': ['course content provider'], 'cours': ['course'], 'way': ['way'], 'full amount': ['FULL AMOUNT'], 'assign': ['assignments'], 'learner.what': ['learner.What'], 'piti': ['pity'], 'materi': ['Material'], 'interesting!th cours': ['interesting!The course'], 'concept': ['concepts'], 'knowledg': ['knowledge'], 'quiz': ['quiz'], 'cours materials.also': ['course materials.Also'], 'professor muppala': ['professor Muppala']}"
314,best angular course I have seen,{'cours': ['course']}
315,"Amazing, nothing less ",{'noth': ['nothing']}
316,Amazing course. Helped learn a new framework very quickly D,"{'cours': ['course'], 'framework': ['framework'], 'd': ['D']}"
317,It is a good course to know AngulerJS,{'cours': ['course']}
318,"The course is very good, the teacher very clear, easy to follow. In yet it is a basic course","{'cours': ['course'], 'teacher': ['teacher']}"
319,"excellent course, assignments and marvelous teacher. Though an example of writing personal directive would be a nice addition.","{'cours': ['course'], 'assign': ['assignments'], 'teacher': ['teacher'], 'exampl': ['example'], 'direct': ['directive'], 'addit': ['addition']}"
320,What better way to understand angular JS than doing hands on project. The transformation of entering into learning angular JS with bootstrap is something I loved about this course. Thank you Professor Jogesh Muppala. It is a great learning experience.,"{'way': ['way'], 'js': ['JS'], 'hand': ['hands'], 'project': ['project'], 'bootstrap': ['bootstrap'], 'someth': ['something'], 'cours': ['course'], 'professor jogesh muppala': ['Professor Jogesh Muppala'], 'learn experi': ['learning experience']}"
321,Very interesting course,{'cours': ['course']}
322,Great course. A lot of information in lectures and detailed tasks for assignments. The course gives the review and the basis of Angular and helps to create your own Angular application. Thanks,"{'cours': ['course'], 'lot': ['lot'], 'inform': ['information'], 'task': ['tasks'], 'assign': ['assignments'], 'review': ['review'], 'basi': ['basis'], 'applic': ['application'], 'thank': ['Thanks']}"
323,Really the best!!! But It will be good if lecture includes some errors we can make and silly mistakes which affects results adversely. Jogesh sir is very good teacher and he is clear and brief in less time,"{'!!!': ['!!!'], 'lectur': ['lecture'], 'error': ['errors'], 'mistak': ['mistakes'], 'result': ['results'], 'sir': ['sir'], 'teacher': ['teacher'], 'time': ['time']}"
324,"Great teacher, AngularJS it's awesome...","{'teacher': ['teacher'], 'angularj': ['AngularJS']}"
325,Top,{}
326,Very very good course!!,{'cours': ['course']}
327,Very good course,{'cours': ['course']}
328,very good!,{}
329,"Takes a bit of time to get adjusted to the workflow. It's a bit trial and error, especially if your using Windows. Best bet is to use a unix-terminal so if you have windows use a terminal like Git Bash. Overall it's a very good course and gets you into the meat and bones of Web Development. Just remember to come with patience and do things on time ","{'bit': ['bit'], 'time': ['time'], 'workflow': ['workflow'], 'bit trial': ['bit trial'], 'error': ['error'], 'window': ['windows', 'Windows'], 'bet': ['bet'], 'git bash': ['Git Bash'], 'cours': ['course'], 'web develop': ['Web Development'], 'patienc': ['patience'], 'thing': ['things']}"
330,Nice course for beginners,"{'cours': ['course'], 'beginn': ['beginners']}"
331,Very helpful course ,{'cours': ['course']}
332,"Superb guidance, hands-on project, rich extensions and ample opportunities for learning new things.One of the best specializations!","{'guidanc': ['guidance'], 'project': ['project'], 'extens': ['extensions'], 'opportun': ['opportunities'], 'things.on': ['things.One'], 'special': ['specializations']}"
333,Best Angular and task runners course!,"{'task': ['task'], 'runner cours': ['runners course']}"
334,"Well Organized, and very informative and practical course. Touches as well on the important concepts like dependency injection design pattern and its use in Angular JS.","{'organ': ['Organized'], 'cours': ['course'], 'concept': ['concepts'], 'inject design pattern': ['injection design pattern'], 'use': ['use'], 'js': ['JS']}"
335,I really enjoyed this course; it has given me a really good platform of AngularJS to build upon.,"{'cours': ['course'], 'platform': ['platform'], 'angularj': ['AngularJS']}"
336,This instructor is awesome.,{'instructor': ['instructor']}
337,it 's amzing AngularJS's course and a good teacher . Thank you,"{'angularj': ['AngularJS'], 'cours': ['course'], 'teacher': ['teacher']}"
338,Good to begin with Angular,{}
339,Great course...,{'cours': ['course']}
340,Pity that people had to spend more time on making the plugins work than actually doing the exercises assignments but good content nonetheless.,"{'piti': ['Pity'], 'peopl': ['people'], 'time': ['time'], 'plugin': ['plugins'], 'exercis assign': ['exercises assignments'], 'content': ['content']}"
341,Very good course overall. It could dig into a little more detail but given the duration and workload it's still pretty good. I think it's targeted towards people who are either working or studying full-time and taking this on the side.,"{'cours': ['course'], 'detail': ['detail'], 'peopl': ['people'], 'side': ['side']}"
342,"Thank you for this great course. Great teacher, really useful assignment which push my skills to understand more of angular's way. Very recommended","{'cours': ['course'], 'teacher': ['teacher'], 'assign': ['assignment'], 'skill': ['skills'], 'way': ['way']}"
343,Great class. Very in depth. ,"{'class': ['class'], 'depth': ['depth']}"
344,"Great combination of theory and practical, gives good understanding of angular and framework.","{'combin': ['combination'], 'theori': ['theory'], 'understand': ['understanding'], 'framework': ['framework']}"
345,"Professor's lecture is pretty good, and assignment is well designed.","{'professor': ['Professor'], 'lectur': ['lecture'], 'assign': ['assignment']}"
346,"Hard work, I had to watch most of the videos at least twice so took much more time than I anticipated. I'm glad I stuck with it because it made the start of the next course much easier. Very satisfying to have completed it. ","{'work': ['work'], 'video': ['videos'], 'time': ['time'], 'start': ['start'], 'cours': ['course']}"
347,zero to hero,{'hero': ['hero']}
348,"The course is very good. My only point of concern is the installation procedures of packages, where the instructor either is installing an old package or not using any new installation procedures causing students to have a whole lot of issues with setting up their development environment","{'cours': ['course'], 'point': ['point'], 'concern': ['concern'], 'instal procedur': ['installation procedures'], 'packag': ['package', 'packages'], 'instructor': ['instructor'], 'student': ['students'], 'lot': ['lot'], 'issu': ['issues'], 'develop environ': ['development environment']}"
349,"The perfect course to start learning about Angular, the professor is incredible, full recommended this course, It help me a lot.","{'cours': ['course'], 'professor': ['professor'], 'lot': ['lot']}"
350,Excellent course well explained everything I liked the additional resources also.,"{'cours': ['course'], 'everyth': ['everything'], 'resourc': ['resources']}"
351,Amazing!!!,{'!!': ['!!']}
352,Provides a thorough knowledge but could be extended to one more week to cover testing part.,"{'knowledg': ['knowledge'], 'week': ['week'], 'test part': ['testing part']}"
353,"Very well explained, great teacher! ",{'teacher': ['teacher']}
354,Really good course to get your feet wet! A good mix of theory and exercises. Loved it!,"{'cours': ['course'], 'mix': ['mix'], 'theori': ['theory'], 'exercis': ['exercises']}"
355,"This course is good only for newbies and very high-level. No advanced info about Angrular. No tricks. No info about custom directives, $watch, digest cycle, etc. I had expected more detailed course","{'cours': ['course'], 'newbi': ['newbies'], 'info': ['info'], 'custom direct': ['custom directives'], 'cycl': ['cycle']}"
356,Great course with excellent lections and homeworks.,"{'cours': ['course'], 'lection': ['lections'], 'homework': ['homeworks']}"
357,Great course. Jogesh has done wonderful job in designing the hands on exercises.,"{'cours': ['course'], 'jogesh': ['Jogesh'], 'job': ['job'], 'hand': ['hands'], 'exercis': ['exercises']}"
358, a very good introduction to angularJS,"{'introduct': ['introduction'], 'angularj': ['angularJS']}"
359,"You get to learn a lot about AngularJS and other tools. I enjoyed learning this course. It was demanding at times but in the process you get to learn a lot of things, so it was rewarding.","{'lot': ['lot'], 'angularj': ['AngularJS'], 'tool': ['tools'], 'cours': ['course'], 'time': ['times'], 'process': ['process'], 'thing': ['things']}"
360,"This one was much tougher than the previous two courses. Out of four weeks, I ended up delivering my assignments overdue on three occasions, which really has not impact on your grade, but it shows that this time around it is a bit more difficult to complete them. AngularJS is the bread and butter in the industry. All in all, I would say you could already code a basic website from head to toe, including very basic server setup, after completing this class.","{'one': ['one'], 'cours': ['courses'], 'week': ['weeks'], 'assign': ['assignments'], 'occas': ['occasions'], 'time': ['time'], 'bit': ['bit'], 'angularj': ['AngularJS'], 'bread': ['bread'], 'butter': ['butter'], 'industri': ['industry'], 'websit': ['website'], 'head': ['head'], 'server setup': ['server setup'], 'class': ['class']}"
361,Good Angular exercises. But I think that testing should get its own segment. Becomes a bit lengthy with 30 min videos and only scraping the surface on the subject.,"{'exercis': ['exercises'], 'test': ['testing'], 'segment': ['segment'], 'bit': ['bit'], 'min video': ['min videos'], 'surfac': ['surface'], 'subject': ['subject']}"
362,"The course is nice, however the assignments are the same every time and the pace is too slow. The final week suddenly too compact, and testing yo is not assigned at all.","{'cours': ['course'], 'assign': ['assignments'], 'time': ['time'], 'pace': ['pace'], 'week': ['week'], 'test yo': ['testing yo']}"
363,Excellent course. I will follow also some others or all the next courses of this specialization.,"{'cours': ['course', 'courses'], 'other': ['others'], 'special': ['specialization']}"
364,Very good course and very pleasant Professor !,"{'cours': ['course'], 'professor': ['Professor']}"
365,Excellent Course. Good teaching and coverage of wide range of topics. ,"{'cours': ['Course'], 'teach': ['teaching'], 'coverag': ['coverage'], 'rang': ['range'], 'topic': ['topics']}"
366,"Very good overview and step by step dive into this javascript framework. The instructor knows how to deliver one piece of information at a time and with simple exercices to put it into practice.The assignments are not very hard, but they give you confidence in what you have learned.","{'overview': ['overview'], 'step': ['step'], 'step dive': ['step dive'], 'javascript framework': ['javascript framework'], 'instructor': ['instructor'], 'piec': ['piece'], 'inform': ['information'], 'time': ['time'], 'exercic': ['exercices'], 'practice.th assign': ['practice.The assignments'], 'confid': ['confidence']}"
367,The progression in this course is amazing! You will see how your web page is transformed beautifully into different modules. MVC concept is clearly illustrated and implemented in this course.,"{'progress': ['progression'], 'cours': ['course'], 'web page': ['web page'], 'modul': ['modules'], 'mvc concept': ['MVC concept']}"
368,Great course. Gived me a good knowledge and understanding of an AngularJs.I would like to take all the courses of this specialisation.,"{'cours': ['course', 'courses'], 'knowledg': ['knowledge'], 'understand': ['understanding'], 'angularjs.i': ['AngularJs.I']}"
369,good course,{'cours': ['course']}
370,"FAntastic course. With a great illustration, you progressively build a full dynamic website using json server. ","{'cours': ['course'], 'illustr': ['illustration'], 'websit': ['website'], 'json server': ['json server']}"
371,Nice Course helped me to learn Angular JS,"{'cours': ['Course'], 'js': ['JS']}"
372,just love the fact that there is a course on angularJS,"{'fact': ['fact'], 'cours': ['course'], 'angularj': ['angularJS']}"
373,Very amazing course!,{'cours': ['course']}
374,Very good lesson! With good material and good explanation of everything! ,"{'lesson': ['lesson'], 'materi': ['material'], 'explan': ['explanation'], 'everyth': ['everything']}"
375,Awesome,{}
376,Love it,{'love': ['Love']}
377,"Tougher than the Bootstrap course, but it was worth it.",{'bootstrap cours': ['Bootstrap course']}
378,A very good course.I did not have such an experience even in the classroom.The course was fantastic.Thank you from the heart to all teachers and the coursera community.,"{'course.i': ['course.I'], 'experi': ['experience'], 'classroom.th cours': ['classroom.The course'], 'heart': ['heart'], 'teacher': ['teachers'], 'coursera communiti': ['coursera community']}"
379,Great course.,{'cours': ['course']}
380,useful course.,{'cours': ['course']}
381,Really good course!,{'cours': ['course']}
382,good quality,{'qualiti': ['quality']}
383,"Good explanation with examples.Few examples need changes in gulp file to run and view the output. For beginners, it may be tough to understand and make changes. Please handle it.","{'explan': ['explanation'], 'examples.few exampl': ['examples.Few examples'], 'chang': ['changes'], 'gulp file': ['gulp file'], 'beginn': ['beginners']}"
384,"Jogesh K. Muppala is a great professor, funny, entertaining and knowledgeable. The examples he provides work well and offer a great introduction to Angular.","{'jogesh k. muppala': ['Jogesh K. Muppala'], 'professor': ['professor'], 'exampl': ['examples'], 'work': ['work'], 'introduct': ['introduction']}"
385,"Fun course, learn how to create a basic Angular website without getting too overwhelmed.","{'fun cours': ['Fun course'], 'websit': ['website']}"
386,simply a great course! it's long but the time dedicated to it os worth it.,"{'cours': ['course'], 'time': ['time']}"
387,"Highly recommended for beginners! The professor explain concepts in a neat, well-paced and clear manner. There's ample support for all the assignments too!","{'beginn': ['beginners'], 'professor': ['professor'], 'concept': ['concepts'], 'manner': ['manner'], 'support': ['support'], 'assign': ['assignments']}"
388,"Was very difficult to follow. This is a complex subject and the prof is trying his best, but there are times the explanation is not sufficient. Instructions for installing gulp was not good. I was unable to complete the following exercises after gulp installation failed. Instruction needs to be short and crisp. Building on top of each other project has its negative. There must be solution at the end or at least a check point where you can start clean for the next project.","{'subject': ['subject'], 'prof': ['prof'], 'time': ['times'], 'explan': ['explanation'], 'instruct': ['Instructions', 'Instruction'], 'gulp': ['gulp'], 'exercis': ['exercises'], 'gulp instal': ['gulp installation'], 'build': ['Building'], 'top': ['top'], 'project': ['project'], 'end': ['end'], 'check point': ['check point']}"
389,The course is escellent! The teacher is excellent!,"{'cours': ['course'], 'teacher': ['teacher']}"
390,Thanks for this introduction to AngularJS.Unfortunately we have to pay in order to obtain a certificate of accomplishment.,"{'thank': ['Thanks'], 'introduct': ['introduction'], 'certif': ['certificate'], 'accomplish': ['accomplishment']}"
391,"Great course, didactial and very well explained",{'cours': ['course']}
392,"More on Angular, less on Gulp and Grunt. Lectures about them are so tedious, and when you need them you get the finished code and modify it via tutorial ","{'gulp': ['Gulp'], 'grunt': ['Grunt'], 'lectur': ['Lectures'], 'code': ['code'], 'tutori': ['tutorial']}"
393,"Too long videos, you should make more short videos, instead of one boring long video. You speak too slow and that makes a 8 minutes video turns into 30 minutes video.","{'video': ['video', 'videos'], 'minut': ['minutes']}"
394,steps for exercises are not clear.,"{'step': ['steps'], 'exercis': ['exercises']}"
395,Much more than I expected from the course organizers. Great work!,"{'cours organ': ['course organizers'], 'work': ['work']}"
