,comment,target
132,"Lectures are great. Explanation are very clear. Assignment was having issue like incorrect and or vague reporting which made them needlessly painfull. I'm quite sure that the next iteration of this course can get a 5 star rating, but for now, it's only 3.","{'lectur': ['Lectures'], 'explan': ['Explanation'], 'assign': ['Assignment'], 'issu': ['issue'], 'painful': ['painfull'], 'iter': ['iteration'], 'cours': ['course'], 'star rate': ['star rating']}"
133,Excellent in depth explanation of RDD and the API.Heather is super informative and the material is being passed in a practical and explanatory way. Hopefully there will be more courses like this one about Spark Streaming and Machine Learning.,"{'depth explan': ['depth explanation'], 'rdd': ['RDD'], 'api.heath': ['API.Heather'], 'materi': ['material'], 'way': ['way'], 'cours': ['courses']}"
134,Really Awesome course. The instructor is great. Looking forward to more courses from Heather.,"{'cours': ['courses', 'course'], 'instructor': ['instructor'], 'heather': ['Heather']}"
135,Great course. Very informative. I have learned a lot. Lessons are very well prepared and structured. Implementation tasks are interesting. Thanks to all EPFL team. Great job!,"{'cours': ['course'], 'lot': ['lot'], 'lesson': ['Lessons'], 'implement task': ['Implementation tasks'], 'thank': ['Thanks'], 'epfl team': ['EPFL team'], 'job': ['job']}"
136,"I really enjoyed this course! First of all I would like to congratulate the people behind this effort. The videos are clear, to the point and they contain very useful information and tips that are very difficult to get from a book. I hope that you will continue with a second course on Spark and Scala with more advanced topics. Thank you very much.","{'cours': ['course'], 'first': ['First'], 'peopl': ['people'], 'effort': ['effort'], 'video': ['videos'], 'point': ['point'], 'inform': ['information'], 'tip': ['tips'], 'book': ['book'], 'spark': ['Spark'], 'scala': ['Scala'], 'topic': ['topics']}"
137,Thanks! It's an excellent course.,"{'thank': ['Thanks'], 'cours': ['course']}"
138,I really liked the assignments in this course and all the content was well explained.,"{'assign': ['assignments'], 'cours': ['course'], 'content': ['content']}"
139,"Thank the teacher, the course is very good, the teacher is also very nice. The first three weeks of feeling learned a lot of new knowledge, the last week may be each class time is relatively long. It would be better if you could split it.","{'teacher': ['teacher'], 'cours': ['course'], 'week': ['week', 'weeks'], 'feel': ['feeling'], 'lot': ['lot'], 'knowledg': ['knowledge'], 'class time': ['class time']}"
140,"So many mistakes in the slides. Coding exercises are so hard to comprehend, it's tough to know what you are trying to achieve. I have already done a course in spark, this was supposed to be just refresher, but now I'm just confused...","{'mistak': ['mistakes'], 'slide': ['slides'], 'exercis': ['exercises'], 'cours': ['course'], 'refresh': ['refresher']}"
141,Thanks ,{'thank': ['Thanks']}
142,Basics are covered in an effective way.,{'way': ['way']}
143,"Very average. Lectures could be a fraction of their current length, too much time spent rephrasing the same point sometimes 3+ times! It was driving me nuts, my mind would wonder if I didn't focus. It would be nice to have local tests that incrementally check progress similar to Andrew Ng's Machine Learning coursera.","{'lectur': ['Lectures'], 'length': ['length'], 'time': ['times', 'time'], 'point': ['point'], 'mind': ['mind'], 'test': ['tests'], 'progress': ['progress'], 'machin learn coursera': ['Machine Learning coursera']}"
144,Great course. Would definitely recommend.,{'cours': ['course']}
145,Good course.,{'cours': ['course']}
146,Great Course! ,{'cours': ['Course']}
147,Great! But I want to know more about dataset! ,{'dataset': ['dataset']}
148,"This is my first cource review on English, but I want to do accent on Heather's high professionalism, great explanations abilities and great organisation of material. I need to say that I have education of computer science teacher and I can say that it's wonderful cource. It was difficult for me and I've really increased my skill. Thanx. ","{'courc review': ['cource review'], 'english': ['English'], 'accent': ['accent'], 'heather': ['Heather'], 'profession': ['professionalism'], 'explan abil': ['explanations abilities'], 'organis': ['organisation'], 'materi': ['material'], 'educ': ['education'], 'comput scienc teacher': ['computer science teacher'], 'courc': ['cource'], 'skill': ['skill']}"
149,"Nice course, thanks!","{'cours': ['course'], 'thank': ['thanks']}"
150,"I had previous experience with Scala and Spark and I really enjoyed the course. I learned some very interesting things, specially y de last 2 weeks about partitioning and Spark SQL.","{'experi': ['experience'], 'scala': ['Scala'], 'spark': ['Spark'], 'cours': ['course'], 'thing': ['things'], 'week': ['weeks']}"
151,"It gave me very good understanding on Spark Architecture, functioning along with hands on over Scala. Good examples used during lessons.","{'understand': ['understanding'], 'spark architectur': ['Spark Architecture'], 'hand': ['hands'], 'scala': ['Scala'], 'exampl': ['examples'], 'lesson': ['lessons']}"
152,Great lectures and great content!,{'content': ['content']}
153,Awesome course !,{'cours': ['course']}
154,Very good and concise course.,{'cours': ['course']}
155,I guess it's a goo introduction course into Apache Spark. Meantime I would expect deeper dive into optimizations and algorithms.,"{'goo introduct cours': ['goo introduction course'], 'apach spark': ['Apache Spark'], 'dive': ['dive'], 'optim': ['optimizations'], 'algorithm': ['algorithms']}"
156,"Great subject, well explained with solid weekly assignments make this course a stellar learning experience.","{'great': ['Great'], 'assign': ['assignments'], 'cours': ['course'], 'learn experi': ['learning experience']}"
157,Good course. Could be more comprehensive about analysis. Content is all video and Lecture notes would be nice.,"{'cours': ['course'], 'analysi': ['analysis'], 'content': ['Content'], 'lectur': ['Lecture'], 'video note': ['video notes']}"
158,"Great course, learnt a lot from it. Thank you. ","{'cours': ['course'], 'lot': ['lot']}"
159,"In the assignments, I had the feeling that the goal was more guess what they want than write it correctly using what you have learnt. Stating more clearly the requirements and improving error messages from the grader may help.","{'assign': ['assignments'], 'feel': ['feeling'], 'requir': ['requirements'], 'error messag': ['error messages'], 'grader': ['grader']}"
160,"Relatively decent video lectures, if not that blurry which makes text hard to read. Accompanied with awful practice lessons - code templates are written with little to no style, even file reading is done in 3 different ways in all 3 lessons; - grader output is very confusing and almost useless; - unit tests, very useful to avoid some common caveats, were present in the first lesson, disappear completely in the last one.Probably following spark's programming guide is better time investment, even if it misses some humanity of video lectures ","{'video': ['video'], 'text': ['text'], 'practic lesson': ['practice lessons'], 'style': ['style'], 'read': ['reading'], 'way': ['ways'], 'lesson': ['lessons', 'lesson'], 'grader output': ['grader output'], 'unit test': ['unit tests'], 'time invest': ['time investment'], 'human': ['humanity']}"
161,"Amazing lectures, and challenging tasks to do on the way. I really enjoyed going through the course, and I learned a lot.","{'task': ['tasks'], 'way': ['way'], 'cours': ['course'], 'lot': ['lot']}"
162,"Great course, good intro into Spark.","{'cours': ['course'], 'intro': ['intro'], 'spark': ['Spark']}"
163,Very interesting course!!,{'cours': ['course']}
164,"Very interesting course about Spark, it covers a lot of key concepts!","{'cours': ['course'], 'spark': ['Spark'], 'lot': ['lot'], 'concept': ['concepts']}"
165,Good introduction to Spark. One thing that I didn't like was use of simple Ints and Strings instead of types.,"{'introduct': ['introduction'], 'thing': ['thing'], 'use': ['use'], 'int': ['Ints'], 'string': ['Strings'], 'type': ['types']}"
166,"Pretty nice course. But with one comment on the grading system, sometime the comment &amp; message is not that intuitive enough.","{'pretti cours': ['Pretty course'], 'comment': ['comment'], 'messag': ['message']}"
167,"Yet another excellent Scala class. Good lectures, good assignments. Clear and understandable, while presenting a whole bunch of new concepts.","{'scala class': ['Scala class'], 'assign': ['assignments'], 'bunch': ['bunch'], 'concept': ['concepts']}"
168,This course is very well done.,{'cours': ['course']}
169,Instructor has been explaining the concepts with more practical direction,"{'instructor': ['Instructor'], 'concept': ['concepts'], 'direct': ['direction']}"
170,"Great course, I learned a lot through the course. However, some of the lectures are quite long and could do with being broken down in to more smaller segments.","{'cours': ['course'], 'lot': ['lot'], 'segment': ['segments']}"
171,Great course - well prepared by the team.,"{'cours': ['course'], 'team': ['team']}"
172,"Gives a really solid overview of the foundations of the Spark programming model, where it came from, and how latency affects this model for a distributed cluster. Explains well the key differenced between RDDs, Datasets, and Dataframes. Thought the videos were unnecessarily long and could do with sharpening them up a bit.","{'overview': ['overview'], 'foundat': ['foundations'], 'spark program model': ['Spark programming model'], 'latenc': ['latency'], 'model': ['model'], 'cluster': ['cluster'], 'explain': ['Explains'], 'rdds': ['RDDs'], 'dataset': ['Datasets'], 'datafram': ['Dataframes'], 'video': ['videos']}"
173,"The selection of content is very good. Yet, the course requires solid amount of polishing. I had a feeling that the real teaching started only in the 4th week, with lots of walking around the subject in the beginning. Worth to mention that in contrast to the first 3 courses in Scala specialisation this one is very heavy on visual aspect. You actually have to see the picture, as the voice channel just references it.I can certainly recommend this course to people curious about data analysis. If you have had some experience and would like to try Spark or get better at it, then probably a good book can save your time. ","{'select': ['selection'], 'content': ['content'], 'cours': ['courses', 'course'], 'amount': ['amount'], 'polish': ['polishing'], 'feel': ['feeling'], 'teach': ['teaching'], 'week': ['week'], 'lot': ['lots'], 'subject': ['subject'], 'begin': ['beginning'], 'scala specialis': ['Scala specialisation'], 'aspect': ['aspect'], 'it.i': ['it.I'], 'peopl': ['people'], 'data analysi': ['data analysis'], 'experi': ['experience'], 'spark': ['Spark'], 'book': ['book'], 'time': ['time']}"
174,"Learned Spark APIs, internals.",{'spark api': ['Spark APIs']}
175,Would be better to have more and shorter exercises.,{'exercis': ['exercises']}
176,This course is a great introduction to Spark. The only thing I think could be improved is that each programming assignments has unit tests that drive students towards the final solution. I saw lots of people complaining in the forums about this slow and tedious back and forth of having the grader testing their code.,"{'cours': ['course'], 'introduct': ['introduction'], 'thing': ['thing'], 'program assign': ['programming assignments'], 'unit test': ['unit tests'], 'student': ['students'], 'solut': ['solution'], 'lot': ['lots'], 'peopl': ['people'], 'forum': ['forums'], 'grader': ['grader']}"
177,Very Very Interesting and helpful!The slides' layout is very clear and step by step for each important topic.The motivation of why we need dataframe and dataset and what's their difference is explained with a logical and reasonable way!,"{'slide': ['slides'], 'step': ['step'], 'topic.th motiv': ['topic.The motivation'], 'datafram': ['dataframe'], 'dataset': ['dataset'], 'way': ['way']}"
178,I really liked the content regarding Dataframes and Datasets. ,"{'content': ['content'], 'datafram': ['Dataframes'], 'dataset': ['Datasets']}"
179,It was good. Got indepth knowledge of Spark API,"{'got knowledg': ['Got knowledge'], 'spark api': ['Spark API']}"
180,"Informative. Although, it a week course on architecture of Spark especially YARN mode , explaining Spark Jobs, Stages &amp; Tasks would be nice addition. Thank you for sharing knowledge and a wonderful learning experience!","{'week cours': ['week course'], 'architectur': ['architecture'], 'spark': ['Spark'], 'spark job': ['Spark Jobs'], 'stage': ['Stages'], 'task': ['Tasks'], 'addit': ['addition'], 'knowledg': ['knowledge'], 'learn experi': ['learning experience']}"
181,I like the course tempo very much. It kept me away from doing anything else while listening to the lectures.,"{'cours': ['course'], 'tempo': ['tempo']}"
182,It was well worth the wait! The instructor was good. Assignments were challenging as well as hands on!,"{'instructor': ['instructor'], 'assign': ['Assignments'], 'hand': ['hands']}"
183,Amazingly polished and well taught course although being given for the first time,"{'cours': ['course'], 'time': ['time']}"
184,"good stuff, compared to the other similar course in PySpark this one gave me a lot more understanding of how things work in Spark on the low level","{'stuff': ['stuff'], 'cours': ['course'], 'pyspark': ['PySpark'], 'lot': ['lot'], 'understand': ['understanding'], 'thing': ['things'], 'spark': ['Spark'], 'level': ['level']}"
185,Generally a really good introduction to Spark. What I found disturbing though were the very imbalanced difficulties of the excercises and the rather uninformative test messages that did not help for the implementation. There was no course where I had to search for other peoples suggestions in the forums. Still the course was good -- I would do it again!,"{'introduct': ['introduction'], 'difficulti': ['difficulties'], 'excercis': ['excercises'], 'test messag': ['test messages'], 'implement': ['implementation'], 'cours': ['course'], 'peopl suggest': ['peoples suggestions'], 'forum': ['forums']}"
186,"Quizzes in the lecture videos would be nice. Also more, but shorter videos would be enjoyable. Programming assignments very nice!","{'quizz': ['Quizzes'], 'lectur video': ['lecture videos'], 'video': ['videos'], 'assign': ['assignments']}"
187,"Great introduction to spark. Fun assignments. Since it was the first ever session, there were quite a few kinks with the assignments. But the discussion forums rescued me any time I was stuck.","{'introduct': ['introduction'], 'fun assign': ['Fun assignments'], 'session': ['session'], 'kink': ['kinks'], 'assign': ['assignments'], 'discuss forum': ['discussion forums'], 'time': ['time']}"
188,Great course! The powerpoint slides pdfs are a GREAT resource,"{'cours': ['course'], 'pdfs': ['pdfs'], 'resourc': ['resource']}"
189,"I don't know what happened but it seems they had technical or some other problem while preparing this course. Some assignments were more oriented to solving marginal problems then using Spark and distributed and parallel computing. And that is really annoying. Previous 3 courses were great, maybe this one will improve.","{'problem': ['problem', 'problems'], 'cours': ['courses', 'course'], 'assign': ['assignments'], 'spark': ['Spark'], 'comput': ['computing']}"
190,First weeks were overcomplicated with k-means and stuff not related to Spark itself.In general - GREAT JOB !!! Thx for such kind courses ,"{'first week': ['First weeks'], 'k-mean': ['k-means'], 'stuff': ['stuff'], 'itself.in job': ['itself.In JOB'], 'kind cours': ['kind courses']}"
191,"It is a course well organized, full of useful notions e with good assignments to assess your progress in learning stuff. ","{'cours': ['course'], 'notion': ['notions'], 'assign': ['assignments'], 'progress': ['progress'], 'stuff': ['stuff']}"
192,Excellent course.,{'cours': ['course']}
193,Production quality exercises. Prepares one for working on Spark almost immediately. ,"{'product qualiti exercis': ['Production quality exercises'], 'spark': ['Spark']}"
194,"Great course overall. The feedback on failed tests and out of memory errors on the assignments can be improved to make it more user-friendly. Would be great to see a more advanced version of this course that dives deeper into the machine learning features of Spark, etc.","{'cours': ['course'], 'test': ['tests'], 'memori error': ['memory errors'], 'assign': ['assignments'], 'version': ['version'], 'spark': ['Spark']}"
195,"Very good course, but it needs more details and examples.","{'cours': ['course'], 'detail': ['details'], 'exampl': ['examples']}"
196,"Great course, well explained, instant value!","{'cours': ['course'], 'valu': ['value']}"
197,Best Spark Scala course! Clear explanation! Thanks Dr. Heather ,"{'spark scala cours': ['Spark Scala course'], 'explan': ['explanation'], 'thank dr. heather': ['Thanks Dr. Heather']}"
198,This course is a nice guided way to get started with Apache Spark! I wish I took this course earlier when i was using Spark at my previous company. It would've come in handy. Plenty of great content and the course exercises supply good practice.,"{'cours': ['course'], 'way': ['way'], 'apach spark': ['Apache Spark'], 'spark': ['Spark'], 'compani': ['company'], 'plenti': ['Plenty'], 'content': ['content'], 'suppli practic': ['supply practice']}"
199,Just awesome ,{}
200,Cool ,{}
201,Demystified the subject for me. I felt like the lecturer covered a considerable amount of material in relatively short time. The assignments helped to cement the knowledge acquired over the duration of the course.,"{'subject': ['subject'], 'lectur': ['lecturer'], 'amount': ['amount'], 'materi': ['material'], 'time': ['time'], 'assign': ['assignments'], 'knowledg': ['knowledge'], 'cours': ['course']}"
202,"This is a great course on the intricacies of Apache Spark. It is not a general Big Data course, neither is it an easy one. Doing the programming assignments properly requires reading a lot trough the Spark documentation, which I personally liked as part of the challenge, but beware if you are not that type of person or aim at finishing the course as quickly as possible.","{'cours': ['course'], 'intricaci': ['intricacies'], 'apach spark': ['Apache Spark'], 'big data cours': ['Big Data course'], 'program assign': ['programming assignments'], 'part': ['part'], 'challeng': ['challenge'], 'type': ['type'], 'person': ['person'], 'aim': ['aim']}"
203,Excellent material. Very good flow. Heather has an amazing way of walking through the flow and simplifying the concepts. Great assignments -- takes a bit longer than 3 hours.,"{'materi': ['material'], 'flow': ['flow'], 'heather': ['Heather'], 'way': ['way'], 'concept': ['concepts'], 'assign': ['assignments'], 'hour': ['hours']}"
204,The course gave me insight into the world och big data batch processing and how Spark solves it. Heather does a great job with presenting the material in a thorough way with relevant theory and illustrative examples. The assignments are well balanced and forces you to apply all your new knowledge when solving them. I highly recommend this course!,"{'cours': ['course'], 'insight': ['insight'], 'data batch process': ['data batch processing'], 'spark': ['Spark'], 'heather': ['Heather'], 'job': ['job'], 'materi': ['material'], 'way': ['way'], 'theori': ['theory'], 'exampl': ['examples'], 'assign': ['assignments'], 'forc': ['forces'], 'knowledg': ['knowledge']}"
205,A very interesting and useful course.Highly Recommended!,{'course.high recommend': ['course.Highly Recommended']}
206,Great Material and lecture videos. It covered important concepts we need to know about Spark and helped me to learn further. Assignments were on real datasets and helped me to explore different APIs if Spark and Scala.,"{'materi': ['Material'], 'lectur video': ['lecture videos'], 'concept': ['concepts'], 'spark': ['Spark'], 'assign': ['Assignments'], 'dataset': ['datasets'], 'api': ['APIs'], 'scala': ['Scala']}"
207,"Really helpful, it's a really good way to get to know how spark works as well as a good round up on basic data mining.","{'way': ['way'], 'work': ['works'], 'round': ['round'], 'data mine': ['data mining']}"
208,Lectures were clear and engaging and directly related to the homework. The assignments were very practical and very hard. Best course of the series!,"{'lectur': ['Lectures'], 'homework': ['homework'], 'assign': ['assignments'], 'cours': ['course'], 'seri': ['series']}"
209,It is very good course material for Spark with scala.,"{'cours': ['course'], 'materi': ['material'], 'spark': ['Spark'], 'scala': ['scala']}"
210,Magnificent !,{}
211,Thanks ,{'thank': ['Thanks']}
212,"Course material was pretty good, but the lectures were hard to watch. Lots of editing problems, and blurring on the text gave me a headache several times Would rate higher if the videos were improved.","{'cours materi': ['Course material'], 'lot': ['Lots'], 'edit problem': ['editing problems'], 'text': ['text'], 'headach': ['headache'], 'time': ['times'], 'video': ['videos']}"
213,"Nice course, could use little fixes. Sometimes practice goes ahead of theory ","{'cours': ['course'], 'fix': ['fixes'], 'practic': ['practice'], 'theori': ['theory']}"
214,"Took a bit long before the course actually started, but when it did, it was a great course!",{'cours': ['course']}
215,"As always, Coursera delivered another top quality courses on Spark with Scala. I have learned a lot of details, understood the underlying working principles of Spark in the last few days. Thanks to Dr. Miller for such a great course. I hope in the future versions of this course the overall presentations will be more smooth and typo-free.","{'coursera': ['Coursera'], 'qualiti cours': ['quality courses'], 'spark': ['Spark'], 'scala': ['Scala'], 'lot': ['lot'], 'detail': ['details'], 'principl': ['principles'], 'day': ['days'], 'thank': ['Thanks'], 'dr. miller': ['Dr. Miller'], 'cours': ['course'], 'version': ['versions'], 'present': ['presentations']}"
216,"great course, finally understand what spark is all about!",{'cours': ['course']}
217,Excellent teacher,{'teacher': ['teacher']}
218,"Very good and interesting videos. Really clear explanations. Practice part worse, but Forum helps with all misunderstandings.","{'video': ['videos'], 'explan': ['explanations'], 'part': ['part'], 'forum': ['Forum'], 'misunderstand': ['misunderstandings']}"
219,"Dr Heather has done an outstanding job to create this unique material with a fine combination of theoretical and practical aspect of Spark. She has covered almost everything from basic to complex, but there is some area which demands more time from the creator for its explanations. Since this is first time launched course and definitely going to improve itself in upcoming days. I enjoyed this course thoroughly. It helped me, cementing my basic concept of Spark. ","{'dr heather': ['Dr Heather'], 'job': ['job'], 'materi': ['material'], 'combin': ['combination'], 'aspect': ['aspect'], 'spark': ['Spark'], 'everyth': ['everything'], 'complex': ['complex'], 'time': ['time'], 'creator': ['creator'], 'explan': ['explanations'], 'cours': ['course'], 'day': ['days'], 'concept': ['concept']}"
220,"Awesome! Perhaps couple of tests would be handy, just a few to have something to start with.","{'coupl': ['couple'], 'test': ['tests']}"
221,very nicely taught,{}
222,Enjoyed the course and learnt lots. Stimulating material. Though I feel that the week 4 material could be made more concise. On the whole would recommend to other interested and it will definitely help in my career. ,"{'cours': ['course'], 'lot': ['lots'], 'materi': ['material'], 'week': ['week'], 'whole': ['whole'], 'career': ['career']}"
223,Very Good! Maybe more examples!,{'exampl': ['examples']}
224,"Great introduction course to Spark with excellent materials and hand-on programming assignments. Thanks for taking effort to get this class online. I have enjoyed it very much. Kudos to Professor Miller, we love you - ","{'introduct cours': ['introduction course'], 'materi': ['materials'], 'program assign': ['programming assignments'], 'thank': ['Thanks'], 'effort': ['effort'], 'class onlin': ['class online'], 'kudo': ['Kudos'], 'professor miller': ['Professor Miller']}"
225,Very good course.,{'cours': ['course']}
226,"Very interesting course. Heather presents at just right level of abstraction to my taste and her presentation is very lively so it is easy to stay focused. Formally, this is a course on a particular set of software tools and many such courses are not very useful unless one is to start applying learned skills immdeiately because the material starts getting obsolete the day the course is passed. I believe that this course, however, teaches important priniples that outlive the particular toolkit, in particular the art of reasoning about algorithms on distributed collections, in particular, their performance. One would expect this to be a complex subject but somehow this course makes it feel simple -- which is a good indicator of high quality. ","{'cours': ['courses', 'course'], 'heather': ['Heather'], 'level': ['level'], 'abstract': ['abstraction'], 'tast': ['taste'], 'present': ['presentation'], 'set': ['set'], 'softwar tool': ['software tools'], 'skill': ['skills'], 'materi': ['material'], 'day': ['day'], 'prinipl': ['priniples'], 'toolkit': ['toolkit'], 'art': ['art'], 'reason': ['reasoning'], 'algorithm': ['algorithms'], 'collect': ['collections'], 'complex subject': ['complex subject'], 'indic': ['indicator'], 'qualiti': ['quality']}"
227,very nice material and organized very well. still amazed what spark can do with the data.,"{'materi': ['material'], 'data': ['data']}"
228,So great!,{}
229,Awesome Course Detail and Depth of RDD vs Dataframe vs Dataset. Latency vs Network IO vs Shuffling.Learnt a lot Thank you Heather.,"{'cours detail': ['Course Detail'], 'depth': ['Depth'], 'rdd': ['RDD'], 'datafram': ['Dataframe'], 'dataset': ['Dataset'], 'latenc': ['Latency'], 'network io': ['Network IO'], 'lot': ['lot'], 'heather': ['Heather']}"
230,Nice course. Big jump at the end. The assignment is well hinted. ,"{'cours': ['course'], 'jump': ['jump'], 'end': ['end'], 'assign': ['assignment']}"
231,"Excellent and broad view of Spark and its design foundations. Besides the formal knowledge of Spark, it could change my perspective about how Scala and Akka had a crucial role in the Spark architecture.","{'view': ['view'], 'spark': ['Spark'], 'design foundat': ['design foundations'], 'knowledg': ['knowledge'], 'perspect': ['perspective'], 'scala': ['Scala'], 'akka': ['Akka'], 'role': ['role'], 'spark architectur': ['Spark architecture']}"
232,"Good overview of the subject, covering all important aspects. Assignments were well prepared, with a couple of unclear points that were quickly discovered and explained on the forums.","{'overview': ['overview'], 'subject': ['subject'], 'aspect': ['aspects'], 'assign': ['Assignments'], 'coupl': ['couple'], 'point': ['points'], 'forum': ['forums']}"
233,I learned a lot and I really enjoyed the course. What I would improve - reference material from upcoming weeks should be organized or at least added as recommended reading if it helps the current week assignment.,"{'lot': ['lot'], 'cours': ['course'], 'refer materi': ['reference material'], 'week': ['weeks'], 'read': ['reading'], 'week assign': ['week assignment']}"
234,Nice topics regarding using partitions for Spark and encoders!! Really interesting course ,"{'topic': ['topics'], 'partit': ['partitions'], 'spark': ['Spark'], 'encod': ['encoders'], 'cours': ['course']}"
235,Another fun Scala course!,{'fun scala cours': ['fun Scala course']}
236,good course on spark.,{'cours': ['course']}
237,This class is great! Highly recomended! It helped me to understand and perform better at my daily working tasks!,"{'class': ['class'], 'task': ['tasks']}"
238,Fantastic initiation to Spark. Thanks Heather and the whole team at EPFL &amp; Coursera.,"{'initi': ['initiation'], 'thank heather': ['Thanks Heather'], 'team': ['team'], 'epfl': ['EPFL'], 'coursera': ['Coursera']}"
239,Assignment Instructions need improvement in terms of clarity.,"{'assign instruct': ['Assignment Instructions'], 'improv': ['improvement'], 'term': ['terms'], 'clariti': ['clarity']}"
240,Very Nice and effective course. One of the best course i have done on Spark online. Many Thanks to the course instructor Heather Miller for creating a very detail and updated course on Spark.,"{'cours': ['course'], 'spark onlin': ['Spark online'], 'thank': ['Thanks'], 'instructor': ['instructor'], 'heather miller': ['Heather Miller'], 'detail': ['detail'], 'spark': ['Spark']}"
241,It's a great course with lots of insight into spark. At first it's confusing - first rdds; then dataframes and later datasets. But this is by no means the instructors' fault. Heather greatly describes in detail what goes on under the hood and why dataframes are way faster than simple rdds and why we have to give up some of our beloved typesafety of scala-land to let catalyst do its magic. Datasets try to bring some of it back. I really enjoyed coding the assignments. Took me ~2hrs each. The tasks were fun and like those you would find in the wild.I already applied some of the skills I learned here at work and successfully implemented a simple recommendation engine that will go to production next week.Highly recommend this course!,"{'cours': ['course'], 'lot': ['lots'], 'insight': ['insight'], 'rdds': ['rdds'], 'datafram': ['dataframes'], 'dataset': ['Datasets', 'datasets'], 'instructor': ['instructors'], 'fault': ['fault'], 'heather': ['Heather'], 'detail': ['detail'], 'way': ['way'], 'typesafeti': ['typesafety'], 'scala-land': ['scala-land'], 'catalyst': ['catalyst'], 'magic': ['magic'], 'assign': ['assignments'], 'task': ['tasks'], 'fun': ['fun'], 'skill': ['skills'], 'work': ['work'], 'recommend engin': ['recommendation engine'], 'product': ['production'], 'week.high': ['week.Highly']}"
242,"The material in this course is very interesting. However, there were a few important issues Lots of typos in the slidesLots of problems with the assignmentsAt the end, I feel like a beta-tester it would be OK if it was clearly stated and if we had a discount It could also be nice to add 1 or 2 weeks to this course.","{'materi': ['material'], 'cours': ['course'], 'issu': ['issues'], 'lot': ['Lots'], 'typo': ['typos'], 'slideslot': ['slidesLots'], 'problem': ['problems'], 'assignmentsat': ['assignmentsAt'], 'end': ['end'], 'week': ['weeks']}"
243,"It was short and sweet. However, I wish the assignments had more unit tests to fill gaps where the instructions weren't clear.","{'assign': ['assignments'], 'unit': ['unit'], 'instruct': ['instructions']}"
244,Excellent course. Fun and entertaining. ,"{'cours': ['course'], 'fun': ['Fun']}"
245,"goot as introduction about spark and big data. Small notice it is incorrect to compare performance hadoop and spark. As I understand, spark was expected to be compacred with MapReduce.","{'introduct': ['introduction'], 'data': ['data'], 'notic': ['notice']}"
246,Very fun and informative!,{'fun': ['fun']}
247,"Good material and induction to Spark, good complement of parallel computing in Scala","{'materi': ['material'], 'induct': ['induction'], 'complement': ['complement'], 'comput': ['computing'], 'scala': ['Scala']}"
248,Awesome course,{'cours': ['course']}
249,"really good, informative ",{}
250,"The video speed is way to fast, this woman is speaking really fast, first as i slowed the video down at 75% was its ok.","{'video speed': ['video speed'], 'way': ['way'], 'woman': ['woman'], 'video': ['video']}"
251,"Great course, keep up the good work.","{'cours': ['course'], 'work': ['work']}"
252,"I learned so much from this course! It was amazing how Dr. Miller used concepts that were meticulously built up in the earlier courses, such as evaluation strategy, functional collections, reactive programming, and associativity, to describe the core of Spark in only four units. As someone coming from more of a statistics background, I started this specialization only to learn Spark, so I wasn't always sure how relevant learning the more theoretical underpinnings of Scala would be. It turns out that it was pretty essential, while also just making me a better programmer. Looking forward to the capstone!","{'cours': ['courses', 'course'], 'dr. miller': ['Dr. Miller'], 'concept': ['concepts'], 'evalu strategi': ['evaluation strategy'], 'collect': ['collections'], 'core': ['core'], 'spark': ['Spark'], 'unit': ['units'], 'someon': ['someone'], 'statist background': ['statistics background'], 'special': ['specialization'], 'underpin': ['underpinnings'], 'scala': ['Scala'], 'programm': ['programmer']}"
253,Challenging but very enlightening. Requires you to read the docs and figure out a lot of stuff on your own. My kind of course!,"{'doc': ['docs'], 'figur': ['figure'], 'lot': ['lot'], 'stuff': ['stuff'], 'kind': ['kind'], 'cours': ['course']}"
254,Interesting and challenging course! Thank You!,{'cours': ['course']}
255,"Some of the assignments are a bit challenging, due to grading system I suppose, but in the end general impression about this course is very positive","{'assign': ['assignments'], 'end impress': ['end impression'], 'cours': ['course']}"
256,"The course covers the important concepts and explains them in detail. Homework tasks really make you think, revisit the lectures and read documentation, until you get it right, and that all deepens understanding of the material.I also obtained some clues for the future the lectures provided me with context, which helps formulate questions when searching for answers elsewhere. ","{'cours': ['course'], 'concept': ['concepts'], 'detail': ['detail'], 'homework task': ['Homework tasks'], 'deepen understand': ['deepens understanding'], 'material.i': ['material.I'], 'clue': ['clues'], 'futur': ['future'], 'context': ['context'], 'question': ['questions']}"
257,Thanks Heather! You did a great job with this course. ,"{'thank heather': ['Thanks Heather'], 'job': ['job'], 'cours': ['course']}"
258,"Great course, presentations prepared with passion, exercise of right level....","{'cours': ['course'], 'present': ['presentations'], 'passion': ['passion'], 'exercis': ['exercise'], 'level': ['level']}"
259,"Lectures are great. Explanation are very clear. Assignment was having issue like incorrect and or vague reporting which made them needlessly painfull. I'm quite sure that the next iteration of this course can get a 5 star rating, but for now, it's only 3.","{'lectur': ['Lectures'], 'explan': ['Explanation'], 'assign': ['Assignment'], 'issu': ['issue'], 'painful': ['painfull'], 'iter': ['iteration'], 'cours': ['course'], 'star rate': ['star rating']}"
260,Great course. Very informative. I have learned a lot. Lessons are very well prepared and structured. Implementation tasks are interesting. Thanks to all EPFL team. Great job!,"{'cours': ['course'], 'lot': ['lot'], 'lesson': ['Lessons'], 'implement task': ['Implementation tasks'], 'thank': ['Thanks'], 'epfl team': ['EPFL team'], 'job': ['job']}"
