,comment,target
193,"Nothing but following the lectures, hardly any quizes or assignments where you have to work things out on your own. Also, there's way too much material crammed into four weeks, leading to a lack of depth. I learned a lot, but this was not very engaging.","{'noth': ['Nothing'], 'quiz': ['quizes'], 'assign': ['assignments'], 'thing': ['things'], 'way': ['way'], 'materi': ['material'], 'week': ['weeks'], 'lack': ['lack'], 'depth': ['depth'], 'lot': ['lot']}"
194,I like the humor of the professor although I can not understand what that means.,"{'humor': ['humor'], 'professor': ['professor']}"
195,"Awesome Course, Learnt many things.","{'cours': ['Course'], 'learnt thing': ['Learnt things']}"
196,awesome course!!!!,{'cours': ['course']}
197,This is very well designed course.,{'cours': ['course']}
198,one the best backend development courses on the web covers a lot of topics and yet gives you enough depth to be able to discover the rest on your own. the only problem with it is that it stall on the some basic stuff and then accelerates a little when it comes to the more advanced techniques.,"{'develop cours': ['development courses'], 'web': ['web'], 'lot': ['lot'], 'topic': ['topics'], 'depth': ['depth'], 'rest': ['rest'], 'problem': ['problem'], 'stuff': ['stuff'], 'techniqu': ['techniques']}"
199,Very good course. Features well explained.,"{'cours': ['course'], 'featur': ['Features']}"
200,"Best course for Node.js, express.js, MongoDB, Mongoose and putting them all together in perspective!","{'cours': ['course'], 'node.j': ['Node.js'], 'express.j': ['express.js'], 'mongodb': ['MongoDB']}"
201,"Superb Course, Thank You!",{'superb cours': ['Superb Course']}
202,Great course!! i learn a lotvery professional and simple teaching.,"{'cours': ['course'], 'lotveri teach': ['lotvery teaching']}"
203,"Last assignment is a big jump, but i like it so very much ","{'assign': ['assignment'], 'jump': ['jump']}"
204,Awesome course! and strongloop is fantastic!,"{'cours': ['course'], 'strongloop': ['strongloop']}"
205,Very nice!,{}
206,good,{}
207,Great course! I learned so much and the difficulty is really well graded.,"{'cours': ['course'], 'difficulti': ['difficulty']}"
208,Very helpful. With this we do not need to reinvent the wheel. Can REST easy pun intended on server side and focus more on the application.,"{'rest pun': ['REST pun'], 'server side': ['server side'], 'applic': ['application']}"
209,Great course! I'm glad I did it. ,{'cours': ['course']}
210,"Great introductory course, however, there are some anti-patterns taught e.g. mongodb unbounded arrays Also, there is no testing frameworks used - and this is a big missing element for modern careers in web development.","{'cours': ['course'], 'mongodb array': ['mongodb arrays'], 'element': ['element'], 'career': ['careers'], 'web develop': ['web development']}"
211,Great course. Very informative. Fully integrated API's as a result of completing this course. ,"{'cours': ['course'], 'api': ['API'], 'result': ['result']}"
212,"Concise and to the point in every corner, lean like a good verse, the path is clear as you go. A sum of seemingly simple parts constitute a valuable body of knowledge, covering hours of alternative late night stackoverflow sitting. Thank you, Prof. Muppala!","{'corner': ['corner'], 'vers': ['verse'], 'path': ['path'], 'sum': ['sum'], 'part': ['parts'], 'bodi': ['body'], 'knowledg': ['knowledge'], 'hour': ['hours'], 'night stackoverflow': ['night stackoverflow'], 'prof. muppala': ['Prof. Muppala']}"
213,"There's a lack of crucial information such as how to merge AngularJs with all the Back-End. A few chapters such as cookies and session could had been skipped, even the prof. Muppala doesn't advice to use them, but as they're easy to teach so they're explained intead of more imporant things.I'm getting crazy to do the most simple thing a MEAN Stack Login. So why is not explained the most usual thing here? There are no excuses. Login and uploading files IS IMPORTANT to be learned.","{'lack': ['lack'], 'inform': ['information'], 'angularj': ['AngularJs'], 'back-end': ['Back-End'], 'chapter': ['chapters'], 'cooki': ['cookies'], 'session': ['session'], 'prof. muppala': ['prof. Muppala'], 'advic': ['advice'], 'intead': ['intead'], 'things.i': ['things.I'], 'thing': ['thing'], 'excus': ['excuses'], 'login file': ['Login files']}"
214,"It provides good resources and code, but if you get stuck, there's no help. By the time one gets this far the participation has plummeted and there's no mentors or instructor help. Very frustrating to get this far only to be stopped because you're on your very own.","{'resourc': ['resources'], 'code': ['code'], 'help': ['help'], 'time': ['time'], 'mentor': ['mentors'], 'instructor help': ['instructor help']}"
215,good,{}
216,learned a lot. I,{'lot': ['lot']}
217,This course covered most of topics and very well explained. Unit testing for nodejs could also have been part of it. Oauth2 and JSON webtokens and Mongoose concepts are very well explained.,"{'cours': ['course'], 'topic': ['topics'], 'unit test': ['Unit testing'], 'nodej': ['nodejs'], 'part': ['part'], 'oauth2 webtoken': ['Oauth2 webtokens'], 'mongoos concept': ['Mongoose concepts']}"
218,very good course,{'cours': ['course']}
219,Enough material to make this a two course. Feels more crammed than other courses but invaluable coverage.,"{'enough materi': ['Enough material'], 'cours': ['courses', 'course'], 'coverag': ['coverage']}"
220,EXCELLENT! Worth taking. Professor is awesome!,"{'worth': ['Worth'], 'professor': ['Professor']}"
221,Excellent course,{'cours': ['course']}
222,"I have learn a lot, big thanks to the PHd!","{'lot': ['lot'], 'thank': ['thanks'], 'phd': ['PHd']}"
223,Excelent course! Many different aspects are studied. ,"{'cours': ['course'], 'aspect': ['aspects']}"
224,"Great introductory class on Node.js! I took this without the other courses in the specialization, and found it to meet my needs perfectly.","{'class': ['class'], 'node.j': ['Node.js'], 'cours': ['courses'], 'special': ['specialization']}"
225,"Best course ever, congratulations... ",{'cours': ['course']}
226,good,{}
227,Excellent course covering a wide range of topics and tools.,"{'cours': ['course'], 'rang': ['range'], 'topic': ['topics'], 'tool': ['tools']}"
228,Great course to learn the basics of server-side development with nodejs ,"{'cours': ['course'], 'basic': ['basics'], 'develop': ['development'], 'nodej': ['nodejs']}"
229,Great teacher! ,{'teacher': ['teacher']}
230, Bonne Formation j'ai aime ,{}
231,Great course for anyone interested in web development,"{'cours': ['course'], 'anyon': ['anyone'], 'web develop': ['web development']}"
232,Excellent Course!,{'cours': ['Course']}
233,Excellent,{}
234, Excellent course really thank you for sharing this knowledge and learning ,"{'cours': ['course'], 'knowledg': ['knowledge'], 'learn': ['learning']}"
235,Amazing and very informative! Highly recommended!,{}
236,I enjoyed this course ,{'cours': ['course']}
237,Thank you good course,{'cours': ['course']}
238,Great Course!!!!,{'cours': ['Course']}
239,great introductory stuff to node js,"{'stuff': ['stuff'], 'node js': ['node js']}"
240,Not a very good course. The assignments are not very clear. Could have done much more like integrating front-end etc in place of that loopback module. Was really disappointed with this one. Should have given 0 stars but gave 3 stars for Jogesh Muppala as he is my favourite teacher when it comes to MOOC,"{'cours': ['course'], 'assign': ['assignments'], 'etc': ['etc'], 'place': ['place'], 'star': ['stars'], 'jogesh muppala': ['Jogesh Muppala'], 'teacher': ['teacher'], 'mooc': ['MOOC']}"
241,Thanks to the instructor for the great course. The course gives the possibility to dive into node.js,"{'thank': ['Thanks'], 'instructor': ['instructor'], 'cours': ['course'], 'possibl': ['possibility'], 'dive': ['dive'], 'node.j': ['node.js']}"
