,comment,target
99,"Very helpful explanations if you already have some idea of what's going on. Can be a struggle if you come in with no context.I'd never heard of Hopfield Nets or Boltzmann Machines and I found it difficult to understand what was going on in the last few weeks. I think I was missing intuition and having many more concrete examples might have helped. On the other hand, for example, I already knew a few ideas behind convolution neural networks and the lectures cleared a lot up. The explanations are solid, though perhaps graze over some important things for newcomers. The next step for me is probably to rewatch weeks 11-14 now that I'm no longer a newcomer on that topic...","{'explan': ['explanations'], 'idea': ['idea', 'ideas'], 'context.i': ['context.I'], 'hopfield net': ['Hopfield Nets'], 'boltzmann machin': ['Boltzmann Machines'], 'week': ['weeks'], 'intuit': ['intuition'], 'exampl': ['examples', 'example'], 'hand': ['hand'], 'convolut network': ['convolution networks'], 'lot': ['lot'], 'thing': ['things'], 'newcom': ['newcomer', 'newcomers'], 'step': ['step'], 'topic': ['topic']}"
100,"This is a great course overall, even though it is a bit dated and a lot of more recent developments are not covered. There was also a mistake in one of the quizes, where they forget to mention that the values of the variables should be changed. Fortunately, someone realized that the new values were given in an old version of the quiz.","{'cours': ['course'], 'bit': ['bit'], 'lot': ['lot'], 'develop': ['developments'], 'mistak': ['mistake'], 'quiz': ['quizes', 'quiz'], 'valu': ['values'], 'variabl': ['variables'], 'someon': ['someone'], 'version': ['version']}"
101,a bit tough and abstract but it is worth the effortreally gets you up to speed with current NN methods,"{'bit': ['bit'], 'nn method': ['NN methods']}"
102,The course is very good and covers neural networks at a detailed conceptual level. The course gave me a very good idea about the important concepts in this area through well structured chapters and programming assignments. I thank the organizers of this course especially Prof. Hinton heartily for conducting such an important and timely course. Thanks again ! ,"{'cours': ['course'], 'network': ['networks'], 'level': ['level'], 'idea': ['idea'], 'concept': ['concepts'], 'area': ['area'], 'chapter': ['chapters'], 'program assign': ['programming assignments'], 'organ': ['organizers'], 'prof. hinton': ['Prof. Hinton'], 'thank': ['Thanks']}"
103,Great course to understand the mathematics behind neural networks and deep learning. Combined with some practical courses would provide learners much strong background and skills to enter deep learning world. Recommended.,"{'cours': ['courses', 'course'], 'mathemat': ['mathematics'], 'network': ['networks'], 'learn': ['learning'], 'learner': ['learners'], 'background': ['background'], 'skill': ['skills'], 'learn world': ['learning world']}"
104,"The field has developed quickly, the course covers many classical theories in the field. I suggest those read the deep learning book www.deeplearningbook.org for reference","{'field': ['field'], 'cours': ['course'], 'theori': ['theories'], 'learn book www.deeplearningbook.org': ['learning book www.deeplearningbook.org'], 'refer': ['reference']}"
105,"The lesson is really boring , and the lecturer just reads the slides. And there is no any interaction on the slides, or explaining on the graphs and meaning of sentence. Just read it through. I am enough of this kind of lesson.","{'lesson': ['lesson'], 'lectur': ['lecturer'], 'slide': ['slides'], 'interact': ['interaction'], 'graph': ['graphs'], 'mean': ['meaning'], 'kind': ['kind']}"
106,"great content, probably better with more programming exercises","{'content': ['content'], 'program exercis': ['programming exercises']}"
107,"Great course, looking forward to part 2.Thank you prof. Hinton!","{'cours': ['course'], 'part': ['part']}"
108,"The course is an advanced one and not really suggested for a beginner who would want to understand basic concepts. Also during the course, the teaching was fast and there was lot of content to understand. The practice programs contained lot of code which was confusing for a learner like me. Hence, hoping that these shortcomings will be sorted out as and when the course profile is updated.","{'cours': ['course'], 'beginn': ['beginner'], 'concept': ['concepts'], 'teach': ['teaching'], 'lot': ['lot'], 'content': ['content'], 'practic program': ['practice programs'], 'code': ['code'], 'learner': ['learner']}"
109,"It is a great course, but requires a lot of additional readings and study. Compared to Andrew Ng's Machine learning this course should be seen as more an intermediate advanced level. This course should be seen as a complementary to the Andrew Ng's class, as discuss in more detail neural networks. ","{'cours': ['course'], 'lot': ['lot'], 'read': ['readings'], 'studi': ['study'], 'andrew ng': ['Andrew Ng'], 'machin learn': ['Machine learning'], 'level': ['level'], 'class': ['class'], 'detail network': ['detail networks']}"
110,This course is very benefial for student. ,"{'cours': ['course'], 'student': ['student']}"
111,"The content presented in this course is really complete and well presented. It is definitively worth taking. Unfortunately, there were a few organization errors like missing video and quizzes errors. On a side note, it's great to be able to learn from Hinton since he has created many of the techniques presented in the course. ","{'content': ['content'], 'cours': ['course'], 'organ error': ['organization errors'], 'video': ['video'], 'quizz error': ['quizzes errors'], 'side': ['side'], 'note': ['note'], 'hinton': ['Hinton'], 'techniqu': ['techniques']}"
112,"Most remarkable course. Well put together and organized. Learned a great deal, the class has also stimulated my curiosity for delving deeper into the field of deep learning.","{'cours': ['course'], 'deal': ['deal'], 'class': ['class'], 'curios': ['curiosity'], 'field': ['field'], 'learn': ['learning']}"
113,this training gives decent background to explore more advanced neural networks,"{'train': ['training'], 'background': ['background'], 'network': ['networks']}"
114,"Wonderful course, its not easy, for sure, but what else could you expect from Geoff Hinton ","{'cours': ['course'], 'geoff hinton': ['Geoff Hinton']}"
115,"The prof seems knowledgable in the field, however the way the videos and slides are prepared is not my preference. I could not find much difference between the online class and the slides alone! There are also a couple of sections e.g. Lecture 8a , for which the video is not uploaded. Overall I am very happy with this course but I think the presentation could be further improved.","{'prof': ['prof'], 'field': ['field'], 'way': ['way'], 'video': ['video', 'videos'], 'slide': ['slides'], 'prefer': ['preference'], 'differ': ['difference'], 'class': ['class'], 'coupl': ['couple'], 'cours': ['course'], 'present': ['presentation']}"
116,Teaching and lectures are complicated. would be better if more simple language and examples were used,"{'teach': ['Teaching'], 'languag': ['language'], 'exampl': ['examples']}"
117,Solid,{}
118,"Very well done course! Absolutely brilliant lectures. Quizzes sometimes have questions that would be difficult impossible to answer without additional resources, but on the whole, this is a course that I would certainly take again.","{'cours': ['course'], 'quizz': ['Quizzes'], 'question': ['questions'], 'resourc': ['resources'], 'whole': ['whole']}"
119,"Outstanding instructor! Very well organized course material make understanding this deep topic easier. The instructor is a leader in the field, from a top notch school and with a top notch education. It is an incredible privilege to get instruction from him.","{'instructor': ['instructor'], 'cours materi': ['course material'], 'topic': ['topic'], 'field': ['field'], 'notch school': ['notch school'], 'notch educ': ['notch education'], 'privileg': ['privilege'], 'instruct': ['instruction']}"
120,"While I learned quite a bit from the course, I found the course to be far more difficult and frustrating than it really needed to be. Mentors were unhelpful and generally unresponsive during the course, course content was broken and or missing, and the level of background in both calculus probability needed to truly understand the material in this course was not obvious at all from the beginning. In general, the holistic experience of this course was disappointing and frankly, I would not recommended it unless you have a strong enough math background or are a glutton for punishment.","{'bit': ['bit'], 'cours': ['course'], 'mentor': ['Mentors'], 'cours content': ['course content'], 'level': ['level'], 'background': ['background'], 'calculus probabl': ['calculus probability'], 'materi': ['material'], 'experi': ['experience'], 'math background': ['math background'], 'glutton': ['glutton'], 'punish': ['punishment']}"
121,"A hard course, but very useful. It helped me a lot","{'cours': ['course'], 'lot': ['lot']}"
122,Prof Hinton is the champion on NN. Glad to spend my time on this course.,"{'prof hinton': ['Prof Hinton'], 'champion': ['champion'], 'nn': ['NN'], 'time': ['time'], 'cours': ['course']}"
123,"Great course! Amazing opportunity to be taught by G. Hinton, probably the world leading academic in this area. ","{'cours': ['course'], 'opportun': ['opportunity'], 'g. hinton': ['G. Hinton'], 'world': ['world'], 'area': ['area']}"
124,"Excellent lectures; Hinton conveys depth and theoretical clarity along with practical, down to earth advice on how to get useful things done without wasting time. Unfortunately the staff did a rather spotty job of updatating and maintaining the problem sets and I had to repeatedly find corrections from other students on the forums since apparently no one was fixing the problem sets in response to the forum discussions. Shameful since they are taking our money; it would only take someone a couple of hours to fix it up. ","{'hinton': ['Hinton'], 'depth clariti': ['depth clarity'], 'earth advic': ['earth advice'], 'thing': ['things'], 'time': ['time'], 'staff': ['staff'], 'job': ['job'], 'problem set': ['problem sets'], 'correct': ['corrections'], 'student': ['students'], 'forum': ['forums'], 'one': ['one'], 'problem': ['problem'], 'respons': ['response'], 'forum discuss': ['forum discussions'], 'money': ['money'], 'someon': ['someone'], 'coupl': ['couple'], 'hour': ['hours']}"
125,Thanks every one,{'thank': ['Thanks']}
126,One of best machine learning course!,"{'machin': ['machine'], 'cours': ['course']}"
127,"Overall, a good and challenging course that covered a range of material from perceptrons to feed forward nets and Deep Belief Networks. However, I felt that some of the material is a little dated - convolutional neural networks did not get the coverage warranted by their recent successes. Some of the quiz items were off-syllabus too, although this encouraged further reading. I enjoyed the programming exercises, particularly on Restricted Boltzmann Machines, and would have liked more of them. For beginners I would recommend they take Andrew Ng's course first.","{'cours': ['course'], 'rang': ['range'], 'materi': ['material'], 'perceptron': ['perceptrons'], 'net': ['nets'], 'belief network': ['Belief Networks'], 'network': ['networks'], 'coverag': ['coverage'], 'success': ['successes'], 'read': ['reading'], 'program exercis': ['programming exercises'], 'restrict boltzmann machin': ['Restricted Boltzmann Machines'], 'beginn': ['beginners'], 'andrew ng': ['Andrew Ng']}"
128,Thank you for the great foundation course. It would be great if the course introduces more up-to-date methods results in NN.,"{'foundat cours': ['foundation course'], 'cours': ['course'], 'method': ['methods'], 'nn': ['NN']}"
129,"very useful course, but i have understood about 80% ","{'cours': ['course'], '%': ['%']}"
130,A very good introductory course in neural networks. Hats-off to Professor Hinton!,"{'cours': ['course'], 'network': ['networks'], 'professor hinton': ['Professor Hinton']}"
131,Good overview of a large and evolving field from one of the founding fathers of Machine Learning. Nice complementary materials and further reading.,"{'overview': ['overview'], 'field': ['field'], 'found father': ['founding fathers'], 'machin learn': ['Machine Learning'], 'materi': ['materials'], 'read': ['reading']}"
132,Very helpful for understanding neural network.,{'network': ['network']}
133,"Good course, and well taught. Lecture videos and slides could be improved in terms of summarizing the content. Quiz questions don't reflect the content.","{'cours': ['course'], 'lectur video': ['Lecture videos'], 'slide': ['slides'], 'term': ['terms'], 'content': ['content'], 'quiz question': ['Quiz questions']}"
134,"The course looks like a part of something more detailed, complicated and wide. The most interesting part is dedicated to last algorithmic solutions for Restricted Boltzmann Machine and their connections to net. ","{'cours': ['course'], 'part': ['part'], 'someth': ['something'], 'solut': ['solutions'], 'restrict boltzmann machin': ['Restricted Boltzmann Machine'], 'connect': ['connections'], 'net': ['net']}"
135,"Good for understanding the various types of neural networks, but I had hoped to spend more time learning methods for optimizing model fitment.","{'type': ['types'], 'network': ['networks'], 'time': ['time'], 'method': ['methods'], 'model fitment': ['model fitment']}"
136,Good to learn from the master but not very detailed and hands on,"{'master': ['master'], 'hand': ['hands']}"
137,"The breadth of the content was good, but the depth, particularly with the recurrent networks from later weeks, was a bit lacking. There were a few quiz problems I spent a while on, only to check the discussion section and realize that the information image provided was inaccurate. The coding assignments could be slightly more frequent. Overall, this was a good course. It seems like it would be difficult to give a thorough treatment of this topic by simply watching these lectures and taking the quizzes programming assignments. I think this course is best used for introductions to various topics authors, which can then be used as a stepping stone for more intricate, individual study on those topics.","{'breadth': ['breadth'], 'content': ['content'], 'depth': ['depth'], 'network': ['networks'], 'week': ['weeks'], 'bit': ['bit'], 'quiz problem': ['quiz problems'], 'inform imag': ['information image'], 'assign': ['assignments'], 'cours': ['course'], 'treatment': ['treatment'], 'topic': ['topic', 'topics'], 'quizz': ['quizzes'], 'introduct': ['introductions'], 'topic author': ['topics authors'], 'stone': ['stone'], 'studi': ['study']}"
138,"Great course! The course provides intensive but very well-organized contents, I have learnt a lot from it. There is no time-wasting explanation in the lectures. $49 is the most worth amount of money I had spent in recent years. Wish coursera provide more high quality courses like this. ","{'cours': ['course'], 'content': ['contents'], 'lot': ['lot'], 'explan': ['explanation'], 'amount': ['amount'], 'money': ['money'], 'year': ['years'], 'wish coursera': ['Wish coursera'], 'qualiti cours': ['quality courses']}"
139,MATERIALS NOT WELL PREPARED,{'materi': ['MATERIALS']}
140,"Difficult, awesome, brilliant and life changing course- will leave you thinking for the rest of your career. It took me two tries to even begin to grasp some of the concepts. Once you get on the track, be prepared to be amazed. It changed the way I look at a problem and changed my career goal as well. I would like see more courses from G. Hinton. You are rightfully called the Godfather of Deep Learning. Wish you all the best.","{'cours': ['courses', 'course'], 'rest': ['rest'], 'career': ['career'], 'concept': ['concepts'], 'way': ['way'], 'problem': ['problem'], 'g. hinton': ['G. Hinton'], 'godfath': ['Godfather'], 'deep learn': ['Deep Learning']}"
141,"very good course, it gives us the information of the state of the art of deep learning until 2012, also how were neural networks built to being the most important tecnology nowadays.some material and assignements new to be updated, but anyway the experience was awsome, nevertheless to feel good with this course also is needed machine learning pre-concepts, and some calculus, be able to adapt to diferente terminology of kind of topics, becuase the content is very long, but fancy","{'cours': ['course'], 'inform': ['information'], 'state': ['state'], 'art': ['art'], 'learn': ['learning'], 'network': ['networks'], 'tecnolog materi': ['tecnology material'], 'assign': ['assignements'], 'experi': ['experience'], 'machin': ['machine'], 'pre-concept': ['pre-concepts'], 'calculus': ['calculus'], 'terminolog': ['terminology'], 'kind': ['kind'], 'topic': ['topics'], 'becuas content': ['becuase content'], 'fanci': ['fancy']}"
142,Best to follow,{}
143,"Excellent course to learn both fundamentals and state of the art techniques in NN. Ant it's taught by Hinton, who is one of the fathers of NN Deep Learning !","{'cours': ['course'], 'fundament': ['fundamentals'], 'state': ['state'], 'art techniqu': ['art techniques'], 'nn': ['NN'], 'hinton': ['Hinton'], 'father': ['fathers'], 'nn deep learn': ['NN Deep Learning']}"
144,good overview but not up to date and some errors in quizes,"{'overview': ['overview'], 'date': ['date'], 'error': ['errors'], 'quiz': ['quizes']}"
145,I liked the content of this course and for the most part I thought it was pretty decent. I just felt that the lectures needed a bit more structure since there didn't seem to be a very good transition between topics. The some of the quiz questions in this course were broken since they were missing details that we crucial to answering the questions missing weights or having wrong answers since the posted values didn't align with the answer ,"{'content': ['content'], 'cours': ['course'], 'part': ['part'], 'bit': ['bit'], 'structur': ['structure'], 'transit': ['transition'], 'topic': ['topics'], 'quiz question': ['quiz questions'], 'detail': ['details'], 'question': ['questions'], 'weight': ['weights'], 'answer': ['answer', 'answers'], 'valu': ['values']}"
146,excellent,{}
147,It has a few missing conditions in some of quizs. So it spend more time to solve it. But it's still a good course to learn the basic of deep learning.,"{'condit': ['conditions'], 'quiz': ['quizs'], 'time': ['time'], 'cours': ['course'], 'learn': ['learning']}"
148,"Very good course for someone who wants to feel of neural net, deep belief net and RBM. Geoffrey is awesome. You will be able learn and understand neural net intuitively. ","{'cours': ['course'], 'someon': ['someone'], 'net': ['net'], 'belief net': ['belief net'], 'geoffrey': ['Geoffrey']}"
149,The course material was useful however greatly disappointed with the organisation. Many quizzes had in-complete questions no figures and there was no corrections made. I had to resort to checking through forums for the correct questions. ,"{'cours materi': ['course material'], 'organis': ['organisation'], 'quizz': ['quizzes'], 'question': ['questions'], 'figur': ['figures'], 'correct': ['corrections'], 'forum': ['forums']}"
150,"Very good and interesting introduction to neural networks. I particularly appreciated the history behind the different types of neural networks so that one understands where the basic ideas come from. I was however a bit disappointed in terms of mathematics, the course could have used a bit more mathematical formalism and some more hands on exercises. Still, I warmly recommend this course!","{'introduct': ['introduction'], 'network': ['networks'], 'histori': ['history'], 'type': ['types'], 'idea': ['ideas'], 'bit': ['bit'], 'term': ['terms'], 'mathemat': ['mathematics'], 'cours': ['course'], 'formal': ['formalism'], 'hand': ['hands'], 'exercis': ['exercises']}"
151,I learned a lot about deep learning. However the quiz contains several mistakes and I wasted many hours. I also thought explanation is unnecessarily hard to understand.,"{'lot': ['lot'], 'learn': ['learning'], 'quiz': ['quiz'], 'mistak': ['mistakes'], 'hour': ['hours'], 'explan': ['explanation']}"
152,"This is a great mathematical course to understand what's going on, but the assignments and quizzes are just repetitive and basically run these commands. Professor Hinton definitely knows his stuff, and just sitting through his lectures was worth the time. That being said, Week 13 is busted as of 2017-1-22, Question 6 and 7 use variables values that are never mentioned. The only way I passed it was to google an old version of the course in Chinese that had a line saying please use these other variables","{'cours': ['course'], 'assign': ['assignments'], 'quizz': ['quizzes'], 'professor hinton': ['Professor Hinton'], 'stuff': ['stuff'], 'time': ['time'], 'week': ['Week'], 'use variabl valu': ['use variables values'], 'way': ['way'], 'version': ['version'], 'variabl': ['variables']}"
153,"Good balance of theory, practice, historical background and humor. I finally learned how to do back-propagation on paper ","{'balanc': ['balance'], 'theori': ['theory'], 'practic': ['practice'], 'background': ['background'], 'back-propag': ['back-propagation'], 'paper': ['paper']}"
154,"You can get many knowledge from this course, but you have to be prepared. Actually learning course gives me no pleasure. It is not complete, you have to guess many things and find additional materials somewhere else to pass all course quizzes and assignments. BTW some quizzes are invalid. I think there was some issues while migrating to updated coursera version, that is why some course materials lost.","{'knowledg': ['knowledge'], 'cours': ['course'], 'pleasur': ['pleasure'], 'thing': ['things'], 'materi': ['materials'], 'cours quizz': ['course quizzes'], 'assign': ['assignments'], 'btw quizz': ['BTW quizzes'], 'issu': ['issues'], 'coursera version': ['coursera version'], 'cours materi': ['course materials']}"
155,Very good content!,{'content': ['content']}
156,"The course is very interesting and detailed but maybe too technical in some parts.Also, some not too sporadic errors and missing pieces of information in the questions made quizzes even harder to pass. The discussions on the forum were of great help in this sense, though.","{'cours': ['course'], 'parts.also': ['parts.Also'], 'error': ['errors'], 'piec': ['pieces'], 'inform': ['information'], 'question': ['questions'], 'quizz': ['quizzes'], 'discuss': ['discussions'], 'forum': ['forum'], 'help': ['help'], 'sens': ['sense']}"
157,Learning a lot so far,{'lot': ['lot']}
158,Very interesting course. It gives you a quite deep understanding of Neural Networks and Deep Learning. An excellent starting point to start mastering these technique. ,"{'cours': ['course'], 'understand': ['understanding'], 'network': ['Networks'], 'deep learn': ['Deep Learning'], 'point': ['point'], 'techniqu': ['technique']}"
159,Not for beginners on deep learning but great for those starting to dive in the subject,"{'beginn': ['beginners'], 'learn': ['learning'], 'dive': ['dive'], 'subject': ['subject']}"
160,Very informative program and sets the beginning on neural network. I would like to see more practical examples on the application of these algorithm,"{'program': ['program'], 'network': ['network'], 'exampl': ['examples'], 'applic': ['application'], 'algorithm': ['algorithm']}"
161,Prof Hinton shares all his knowledge in designing an award-winning neural network. This is less a hands-on course but is more a very profound teaching of deep learning theory. If you can understand everything that is taught in this course then you will be the next genius that comes up with the next bleeding edge neural nets. That's not for me though as I struggled from week to week till the end but I learned a lot. Many thanks to Prof Hinton for generously sharing his knowledge and insights in this topic. ,"{'knowledg': ['knowledge'], 'network': ['network'], 'cours': ['course'], 'teach': ['teaching'], 'learn theori': ['learning theory'], 'everyth': ['everything'], 'genius': ['genius'], 'bleed edg': ['bleeding edge'], 'net': ['nets'], 'week': ['week'], 'end': ['end'], 'lot': ['lot'], 'thank': ['thanks'], 'prof hinton': ['Prof Hinton'], 'insight': ['insights'], 'topic': ['topic']}"
162,"Overall I really loved this course, and taking it from such an important name in the field was cool. There were a number of technical glitches on the quizzes, unfortunately, and often the wording on quizzes was unnecessarily confusing but still manageable so I dock it a single star. Also the visual organization of the lecture slides is a little shoddy compared to many other versions of nearly identical slides from Hinton's courses found online elsewhere. On the mobile app, many of the quiz questions were impossible to complete because graphics could not load. Not sure if it's a problem with the course materials or with the app or with my device, so that has not affected my rating. For anyone considering this course, be advised that ability in calculus and statistics are required for mastery of this material.","{'cours': ['courses', 'course'], 'name': ['name'], 'field': ['field'], 'number': ['number'], 'glitch': ['glitches'], 'quizz': ['quizzes'], 'word': ['wording'], 'star': ['star'], 'organ': ['organization'], 'lectur slide': ['lecture slides'], 'version': ['versions'], 'slide': ['slides'], 'hinton': ['Hinton'], 'onlin': ['online'], 'app': ['app'], 'quiz question': ['quiz questions'], 'graphic': ['graphics'], 'problem': ['problem'], 'cours materi': ['course materials'], 'devic': ['device'], 'rate': ['rating'], 'anyon': ['anyone'], 'calculus': ['calculus'], 'statist': ['statistics'], 'masteri': ['mastery'], 'materi': ['material']}"
163,"Interesting course, good lecturer, but slides have too much text so it was a bit difficult to follow.","{'cours': ['course'], 'lectur': ['lecturer'], 'slide': ['slides'], 'text': ['text'], 'bit': ['bit']}"
164,"A good course that covers everything there is about Neural Networks - from history to the very latest topics in this domain. Not to mention that the instructor - Prof. Hinton, is a pioneer and leading researcher in this field. People may find Prof. Hinton's teaching style a little different difficult to follow initially, but please do stick with him and it gets better. And the supplementary reading material contains some of the best research papers on the topics and is a must read for everyone taking this course. Overall a very good course to take if one is interested in ML and NNs.","{'cours': ['course'], 'everyth': ['everything'], 'neural network': ['Neural Networks'], 'histori': ['history'], 'topic': ['topics'], 'domain': ['domain'], 'instructor': ['instructor'], 'prof. hinton': ['Prof. Hinton'], 'pioneer': ['pioneer'], 'research': ['researcher'], 'field': ['field'], 'peopl': ['People'], 'teach style': ['teaching style'], 'read materi': ['reading material'], 'research paper': ['research papers'], 'everyon': ['everyone'], 'ml': ['ML'], 'nns': ['NNs']}"
165,"Good course, but is not so well interpreted. In some cases, I really donot understand what does the lecturer talks about.","{'cours': ['course'], 'case': ['cases'], 'lectur': ['lecturer']}"
166,loved the course. learnt a lot about neural networks,"{'cours': ['course'], 'lot': ['lot'], 'network': ['networks']}"
167,Very good.,{}
168,"Great course, highly informative. The generative models parts is especially interesting. ","{'cours': ['course'], 'model part': ['models parts']}"
169,"Great material, it is amazing that lectures by one of the most influential people in the neural network for machine learning community are freely available for everyone. The course could benefit from additional topics that appeared over the last 1-2 years GANs for instance There was a number of problems with quizes like missing parts of question descriptions, missing images or broken links.","{'materi': ['material'], 'peopl': ['people'], 'network': ['network'], 'machin learn communiti': ['machine learning community'], 'everyon': ['everyone'], 'cours': ['course'], 'topic': ['topics'], 'year': ['years'], 'instanc': ['instance'], 'number': ['number'], 'problem': ['problems'], 'quiz': ['quizes'], 'part': ['parts'], 'question descript': ['question descriptions'], 'imag': ['images'], 'link': ['links']}"
170,"The course gives I think a good overview over the concepts of neural networks and the teaching material is good. However generally the course is more advanced than I suspected, so it took me much more time then what is given for the lectures quizzes to complete it. If you are not already familiar with the concepts and or have a strong mathematical background it can be sometimes frustrating - One thing that definitively needs improvement is that 2 times the questions of the quizzes were corrupted parts were missing Not sure if this was due to the material itself or a bug in the Cousera platform. So look in the discussion forum if you find something strange in the quizzes.","{'cours': ['course'], 'overview': ['overview'], 'concept': ['concepts'], 'network': ['networks'], 'teach materi': ['teaching material'], 'time': ['time'], 'lectur quizz': ['lectures quizzes'], 'background': ['background'], 'thing': ['thing'], 'improv': ['improvement'], '2 time': ['2 times'], 'question': ['questions'], 'quizz': ['quizzes'], 'part': ['parts'], 'materi': ['material'], 'bug': ['bug'], 'cousera platform': ['Cousera platform'], 'discuss forum': ['discussion forum'], 'someth': ['something']}"
171,"Brilliant course! I have reviewed this course many times, learning more each time, and I cannot thank Professor Hinton and Coursera enough for making this course available. This course was first offered 4 years ago, but the material as of 2017 is still quite fresh and relevant, and I would say 'required' for anyone who wants to gain a solid understanding in Neural Networks, learning directly from one of the pioneers of Deep Learning. ","{'cours': ['course'], 'time': ['time', 'times'], 'professor hinton': ['Professor Hinton'], 'coursera': ['Coursera'], 'year': ['years'], 'materi': ['material'], 'anyon': ['anyone'], 'understand': ['understanding'], 'neural network': ['Neural Networks'], 'pioneer': ['pioneers'], 'deep learn': ['Deep Learning']}"
172,Some mistakes in the materials and quizes make this course stronger that the others ,"{'mistak': ['mistakes'], 'materi': ['materials'], 'quiz': ['quizes'], 'cours': ['course'], 'other': ['others']}"
173,Excellent content and overview of the field. Appreciated the links to journal papers as extensions to the lecture notes. Course is let down somewhat by lecture notes that skim the surface too much to really be useful and outright errors in quizzes and assignments that will hinder completion unless you read through every forum post to find the missing information. Quiz 13 was the worst offender ,"{'content': ['content'], 'overview': ['overview'], 'field': ['field'], 'link': ['links'], 'journal paper': ['journal papers'], 'extens': ['extensions'], 'lectur note': ['lecture notes'], 'cours': ['Course'], 'error': ['errors'], 'quizz': ['quizzes'], 'assign': ['assignments'], 'complet': ['completion'], 'inform': ['information'], 'quiz': ['Quiz'], 'offend': ['offender']}"
174,This is an excellent course. Hats off to Prof Hinton. I had a great time learning new things. Thank you!,"{'cours': ['course'], 'prof hinton': ['Prof Hinton'], 'time': ['time'], 'thing': ['things']}"
175,"Definitely not for beginners. Very advanced and the best NN course on the internet. I read Bishop's book, but I find this MOO very interesting.","{'beginn': ['beginners'], 'nn cours': ['NN course'], 'internet': ['internet']}"
176,Excellent course. Thanks to Prof Geoffrey Hinton for such a detailed course covering so many topics in this key field.,"{'cours': ['course'], 'thank': ['Thanks'], 'prof geoffrey hinton': ['Prof Geoffrey Hinton'], 'topic': ['topics'], 'field': ['field']}"
177,It lacks programming assignments and a base for understanding the algorithms exposed.,"{'program assign': ['programming assignments'], 'base': ['base'], 'algorithm': ['algorithms']}"
178,"Great course, great teacher and great balance between theory and practise. Videos really need to understand the most difficult concepts","{'cours': ['course'], 'teacher': ['teacher'], 'balanc': ['balance'], 'theori': ['theory'], 'practis': ['practise'], 'video': ['Videos'], 'concept': ['concepts']}"
179,"A great course to learn.Some quiz are broken, check forums often for that.","{'cours': ['course'], 'learn.som quiz': ['learn.Some quiz'], 'forum': ['forums']}"
180,"Hinton is the reason we use neural nets today. He's advanced the theory and continues to explore new approaches. This is eye opening. He motivates the theory behind each approach he advances very well. Unfortunately, the practical side of the pedagogy of this course is not as strong. It is understandable to not turn this into a programming class. However, there is too much of a gap between even a clear explanation of theory and actual practice. This could be remedied with more hands on exercises not necessarily coding, though coding is a fine way to test understanding. ","{'hinton': ['Hinton'], 'reason': ['reason'], 'net': ['nets'], 'theori': ['theory'], 'approach': ['approach', 'approaches'], 'eye open': ['eye opening'], 'advanc': ['advances'], 'side': ['side'], 'pedagogi': ['pedagogy'], 'cours': ['course'], 'program class': ['programming class'], 'gap': ['gap'], 'explan': ['explanation'], 'practic': ['practice'], 'hand': ['hands'], 'exercis': ['exercises'], 'way': ['way'], 'understand': ['understanding']}"
181,Awesome course. Wish there were more programming assignments.,"{'cours': ['course'], 'program assign': ['programming assignments']}"
182,"Sometimes it felt too fast paced, still I enjoyed it.",{}
183,Difficult but interesting course.,{'cours': ['course']}
184,I like this course because it not only explains the theory of neural computing but demonstrates neural networks ML with a lot of practical examples as well. It enlightened me in the applications of Machine Learning technologies. ,"{'cours': ['course'], 'theori': ['theory'], 'comput': ['computing'], 'network ml': ['networks ML'], 'lot': ['lot'], 'exampl': ['examples'], 'applic': ['applications'], 'machin learn technolog': ['Machine Learning technologies']}"
185,Doesn't effectively explain how to implement the NN,{'nn': ['NN']}
186,It's one of the most well structured and prepared Coursera courses I've ever attended. The instructor Professor Hinton is also one of the most famous Deep Neural Network scholars nowadays. ,"{'coursera cours': ['Coursera courses'], 'instructor professor hinton': ['instructor Professor Hinton'], 'neural network scholar': ['Neural Network scholars']}"
187,Simply illuminating.,{}
188,"The Professor is making a great effort to make us understand the fundamentals of neural networks. But there is scope to make some topics in lecture 2 and 3 simpler by including notes on additional reading that is a prerequisite on linear algebra, calculus, and 3-D geometry. ","{'professor': ['Professor'], 'effort': ['effort'], 'fundament': ['fundamentals'], 'network': ['networks'], 'topic': ['topics'], 'lectur': ['lecture'], 'note': ['notes'], 'read': ['reading'], 'algebra': ['algebra'], 'calculus': ['calculus']}"
189,interesting history of neural networks and excellent coverage of all main architectures.couple of problems during the quizzes. An update is needed!,"{'histori': ['history'], 'network': ['networks'], 'coverag': ['coverage'], 'architectures.coupl': ['architectures.couple'], 'problem': ['problems'], 'quizz': ['quizzes']}"
190,"Course content The material is very cool, a lot of topics are covered. As for me, sometimes it was hard to understand the material because there weren't enough visualization and animation. Would be good to visualize animate content more, like in Andrew's Ng ML course less text, more visualization Organization Some links were broken, some quizzes assignments were without files pictures, so it is bad.","{'cours content': ['Course content'], 'materi': ['material'], 'lot': ['lot'], 'topic': ['topics'], 'visual': ['visualization'], 'anim': ['animation'], 'content': ['content'], 'ng ml cours': ['Ng ML course'], 'text': ['text'], 'visual organ link': ['visualization Organization links'], 'quizz assign': ['quizzes assignments']}"
